idx,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7TOR,L:D7TOR Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:V5QSET,L:V5QSET Timestamp
153,17.6513671875,2021-11-28 22:32:51.451000+00:00,0.3326416015625,2021-11-28 22:32:51.451000+00:00,0.390625,2021-11-28 22:32:51.451000+00:00,0.140380859375,2021-11-28 22:32:51.451000+00:00,0.01220703125,2021-11-28 22:32:51.451000+00:00,3.6651611328125,2021-11-28 22:32:51.451000+00:00,2.6641845703125,2021-11-28 22:32:51.451000+00:00,-0.177001953125,2021-11-28 22:32:51.451000+00:00,0.2288818359375,2021-11-28 22:32:51.451000+00:00,0.9002685546875,2021-11-28 22:32:51.451000+00:00,0.555419921875,2021-11-28 22:32:51.451000+00:00,0.4364013671875,2021-11-28 22:32:51.451000+00:00,0.897216796875,2021-11-28 22:32:51.451000+00:00,1.3458251953125,2021-11-28 22:32:51.451000+00:00,0.1129150390625,2021-11-28 22:32:51.451000+00:00,-0.1190185546875,2021-11-28 22:32:51.451000+00:00,0.2471923828125,2021-11-28 22:32:51.451000+00:00,0.0396728515625,2021-11-28 22:32:51.451000+00:00,0.1861572265625,2021-11-28 22:32:51.451000+00:00,-0.0274658203125,2021-11-28 22:32:51.451000+00:00,0.3021240234375,2021-11-28 22:32:51.451000+00:00,1.11083984375,2021-11-28 22:32:51.451000+00:00,-0.09765625,2021-11-28 22:32:51.451000+00:00,-0.0762939453125,2021-11-28 22:32:51.451000+00:00,0.1373291015625,2021-11-28 22:32:51.451000+00:00,0.811767578125,2021-11-28 22:32:51.451000+00:00,0.0396728515625,2021-11-28 22:32:51.451000+00:00,0.3814697265625,2021-11-28 22:32:51.451000+00:00,0.3021240234375,2021-11-28 22:32:51.451000+00:00,0.2227783203125,2021-11-28 22:32:51.451000+00:00,25.248145559831546,2021-11-28 22:32:51.451000+00:00,161.65771484375,2021-11-28 22:32:51.451000+00:00,23.957553204724825,2021-11-28 22:32:51.451000+00:00,24.57169611221869,2021-11-28 22:32:51.451000+00:00,227.5390625,2021-11-28 22:32:51.451000+00:00,26.512308629560547,2021-11-28 22:32:51.451000+00:00,-31.899999618530277,2021-11-28 22:32:51.451000+00:00
154,18.133544921875,2021-11-28 22:32:51.517000+00:00,0.7965087890625,2021-11-28 22:32:51.517000+00:00,0.244140625,2021-11-28 22:32:51.517000+00:00,-0.0213623046875,2021-11-28 22:32:51.517000+00:00,-0.0701904296875,2021-11-28 22:32:51.517000+00:00,3.643798828125,2021-11-28 22:32:51.517000+00:00,2.5238037109375,2021-11-28 22:32:51.517000+00:00,-0.0457763671875,2021-11-28 22:32:51.517000+00:00,-0.01220703125,2021-11-28 22:32:51.517000+00:00,0.872802734375,2021-11-28 22:32:51.517000+00:00,0.5035400390625,2021-11-28 22:32:51.517000+00:00,0.1251220703125,2021-11-28 22:32:51.517000+00:00,0.6683349609375,2021-11-28 22:32:51.517000+00:00,1.6571044921875,2021-11-28 22:32:51.517000+00:00,-0.0946044921875,2021-11-28 22:32:51.517000+00:00,0.042724609375,2021-11-28 22:32:51.517000+00:00,0.6072998046875,2021-11-28 22:32:51.517000+00:00,0.0213623046875,2021-11-28 22:32:51.517000+00:00,0.03662109375,2021-11-28 22:32:51.517000+00:00,0.2044677734375,2021-11-28 22:32:51.517000+00:00,0.5401611328125,2021-11-28 22:32:51.517000+00:00,1.025390625,2021-11-28 22:32:51.517000+00:00,0.1953125,2021-11-28 22:32:51.517000+00:00,0.1617431640625,2021-11-28 22:32:51.517000+00:00,-0.067138671875,2021-11-28 22:32:51.517000+00:00,0.8636474609375,2021-11-28 22:32:51.517000+00:00,0.1739501953125,2021-11-28 22:32:51.517000+00:00,0.482177734375,2021-11-28 22:32:51.517000+00:00,0.13427734375,2021-11-28 22:32:51.517000+00:00,0.079345703125,2021-11-28 22:32:51.517000+00:00,25.199011908638305,2021-11-28 22:32:51.517000+00:00,161.56005859375,2021-11-28 22:32:51.517000+00:00,24.06386921362116,2021-11-28 22:32:51.517000+00:00,24.68222039035199,2021-11-28 22:32:51.517000+00:00,227.6123046875,2021-11-28 22:32:51.517000+00:00,26.565358211328736,2021-11-28 22:32:51.517000+00:00,-31.899999618530277,2021-11-28 22:32:51.518000+00:00
155,15.655517578125,2021-11-28 22:32:51.584000+00:00,0.3753662109375,2021-11-28 22:32:51.584000+00:00,0.439453125,2021-11-28 22:32:51.584000+00:00,-0.1007080078125,2021-11-28 22:32:51.584000+00:00,-0.06103515625,2021-11-28 22:32:51.584000+00:00,3.61328125,2021-11-28 22:32:51.584000+00:00,2.62451171875,2021-11-28 22:32:51.584000+00:00,-0.0579833984375,2021-11-28 22:32:51.584000+00:00,0.3753662109375,2021-11-28 22:32:51.584000+00:00,0.9002685546875,2021-11-28 22:32:51.584000+00:00,0.52490234375,2021-11-28 22:32:51.584000+00:00,0.0518798828125,2021-11-28 22:32:51.584000+00:00,0.653076171875,2021-11-28 22:32:51.584000+00:00,1.1444091796875,2021-11-28 22:32:51.584000+00:00,0.0213623046875,2021-11-28 22:32:51.584000+00:00,-0.0152587890625,2021-11-28 22:32:51.584000+00:00,0.4119873046875,2021-11-28 22:32:51.584000+00:00,0.0335693359375,2021-11-28 22:32:51.584000+00:00,0.1953125,2021-11-28 22:32:51.584000+00:00,-0.08544921875,2021-11-28 22:32:51.584000+00:00,0.506591796875,2021-11-28 22:32:51.584000+00:00,1.1810302734375,2021-11-28 22:32:51.584000+00:00,-0.0885009765625,2021-11-28 22:32:51.584000+00:00,0.1800537109375,2021-11-28 22:32:51.584000+00:00,-0.238037109375,2021-11-28 22:32:51.584000+00:00,0.5859375,2021-11-28 22:32:51.584000+00:00,0.0885009765625,2021-11-28 22:32:51.584000+00:00,0.28076171875,2021-11-28 22:32:51.584000+00:00,0.1922607421875,2021-11-28 22:32:51.584000+00:00,0.1434326171875,2021-11-28 22:32:51.584000+00:00,24.992650573626708,2021-11-28 22:32:51.584000+00:00,161.46240234375,2021-11-28 22:32:51.584000+00:00,23.86034999659104,2021-11-28 22:32:51.584000+00:00,24.44275112106317,2021-11-28 22:32:51.584000+00:00,227.64892578125,2021-11-28 22:32:51.584000+00:00,26.31883368428833,2021-11-28 22:32:51.584000+00:00,-31.899999618530277,2021-11-28 22:32:51.584000+00:00
156,15.045166015625,2021-11-28 22:32:51.651000+00:00,0.68359375,2021-11-28 22:32:51.651000+00:00,0.225830078125,2021-11-28 22:32:51.651000+00:00,0.2044677734375,2021-11-28 22:32:51.651000+00:00,-0.0152587890625,2021-11-28 22:32:51.651000+00:00,3.3538818359375,2021-11-28 22:32:51.651000+00:00,2.1331787109375,2021-11-28 22:32:51.651000+00:00,0.0244140625,2021-11-28 22:32:51.651000+00:00,0.0946044921875,2021-11-28 22:32:51.651000+00:00,0.7080078125,2021-11-28 22:32:51.651000+00:00,0.5950927734375,2021-11-28 22:32:51.651000+00:00,0.0244140625,2021-11-28 22:32:51.651000+00:00,0.8453369140625,2021-11-28 22:32:51.651000+00:00,1.06201171875,2021-11-28 22:32:51.651000+00:00,-0.1800537109375,2021-11-28 22:32:51.651000+00:00,0.146484375,2021-11-28 22:32:51.651000+00:00,0.5706787109375,2021-11-28 22:32:51.651000+00:00,0.1007080078125,2021-11-28 22:32:51.651000+00:00,0.1007080078125,2021-11-28 22:32:51.651000+00:00,0.03662109375,2021-11-28 22:32:51.651000+00:00,0.0274658203125,2021-11-28 22:32:51.651000+00:00,0.897216796875,2021-11-28 22:32:51.651000+00:00,-0.09765625,2021-11-28 22:32:51.651000+00:00,-0.03662109375,2021-11-28 22:32:51.651000+00:00,-0.1373291015625,2021-11-28 22:32:51.651000+00:00,0.84228515625,2021-11-28 22:32:51.651000+00:00,0.0885009765625,2021-11-28 22:32:51.651000+00:00,0.10986328125,2021-11-28 22:32:51.651000+00:00,-0.1373291015625,2021-11-28 22:32:51.651000+00:00,-0.0244140625,2021-11-28 22:32:51.651000+00:00,25.03850864807373,2021-11-28 22:32:51.651000+00:00,161.36474609375,2021-11-28 22:32:51.651000+00:00,23.93629000294556,2021-11-28 22:32:51.651000+00:00,24.50568855722241,2021-11-28 22:32:51.651000+00:00,227.4658203125,2021-11-28 22:32:51.651000+00:00,26.38748608422363,2021-11-28 22:32:51.651000+00:00,-31.899999618530277,2021-11-28 22:32:51.651000+00:00
157,16.229248046875,2021-11-28 22:32:51.717000+00:00,0.567626953125,2021-11-28 22:32:51.717000+00:00,0.5279541015625,2021-11-28 22:32:51.717000+00:00,0.0335693359375,2021-11-28 22:32:51.717000+00:00,-0.06103515625,2021-11-28 22:32:51.717000+00:00,3.3843994140625,2021-11-28 22:32:51.717000+00:00,2.2430419921875,2021-11-28 22:32:51.717000+00:00,-0.1678466796875,2021-11-28 22:32:51.717000+00:00,0.396728515625,2021-11-28 22:32:51.717000+00:00,0.7904052734375,2021-11-28 22:32:51.717000+00:00,0.1556396484375,2021-11-28 22:32:51.717000+00:00,-0.0762939453125,2021-11-28 22:32:51.717000+00:00,0.9185791015625,2021-11-28 22:32:51.717000+00:00,1.23291015625,2021-11-28 22:32:51.717000+00:00,0.0396728515625,2021-11-28 22:32:51.717000+00:00,0.091552734375,2021-11-28 22:32:51.717000+00:00,0.640869140625,2021-11-28 22:32:51.717000+00:00,0.1434326171875,2021-11-28 22:32:51.717000+00:00,0.1220703125,2021-11-28 22:32:51.717000+00:00,0.164794921875,2021-11-28 22:32:51.717000+00:00,0.2227783203125,2021-11-28 22:32:51.717000+00:00,0.96435546875,2021-11-28 22:32:51.717000+00:00,-0.0091552734375,2021-11-28 22:32:51.717000+00:00,-0.0823974609375,2021-11-28 22:32:51.717000+00:00,0.06103515625,2021-11-28 22:32:51.717000+00:00,0.8270263671875,2021-11-28 22:32:51.717000+00:00,0.2197265625,2021-11-28 22:32:51.717000+00:00,0.299072265625,2021-11-28 22:32:51.717000+00:00,0.0518798828125,2021-11-28 22:32:51.717000+00:00,-0.0396728515625,2021-11-28 22:32:51.717000+00:00,25.136775950460205,2021-11-28 22:32:51.717000+00:00,161.26708984375,2021-11-28 22:32:51.717000+00:00,24.07601961463788,2021-11-28 22:32:51.717000+00:00,24.613142716518677,2021-11-28 22:32:51.717000+00:00,227.67333984375,2021-11-28 22:32:51.717000+00:00,26.531032011361084,2021-11-28 22:32:51.717000+00:00,-31.899999618530277,2021-11-28 22:32:51.718000+00:00
158,17.596435546875,2021-11-28 22:32:51.784000+00:00,0.469970703125,2021-11-28 22:32:51.784000+00:00,0.164794921875,2021-11-28 22:32:51.784000+00:00,-0.0457763671875,2021-11-28 22:32:51.784000+00:00,-0.067138671875,2021-11-28 22:32:51.784000+00:00,3.857421875,2021-11-28 22:32:51.784000+00:00,2.40478515625,2021-11-28 22:32:51.784000+00:00,-0.067138671875,2021-11-28 22:32:51.784000+00:00,0.0030517578125,2021-11-28 22:32:51.784000+00:00,0.982666015625,2021-11-28 22:32:51.784000+00:00,0.3509521484375,2021-11-28 22:32:51.784000+00:00,0.0579833984375,2021-11-28 22:32:51.784000+00:00,0.8819580078125,2021-11-28 22:32:51.784000+00:00,1.2481689453125,2021-11-28 22:32:51.784000+00:00,0.08544921875,2021-11-28 22:32:51.784000+00:00,0.433349609375,2021-11-28 22:32:51.784000+00:00,0.445556640625,2021-11-28 22:32:51.784000+00:00,0.152587890625,2021-11-28 22:32:51.784000+00:00,0.13427734375,2021-11-28 22:32:51.784000+00:00,0.042724609375,2021-11-28 22:32:51.784000+00:00,0.732421875,2021-11-28 22:32:51.784000+00:00,1.3092041015625,2021-11-28 22:32:51.784000+00:00,-0.030517578125,2021-11-28 22:32:51.784000+00:00,-0.15869140625,2021-11-28 22:32:51.784000+00:00,0.0152587890625,2021-11-28 22:32:51.784000+00:00,0.830078125,2021-11-28 22:32:51.784000+00:00,0.250244140625,2021-11-28 22:32:51.784000+00:00,0.2716064453125,2021-11-28 22:32:51.784000+00:00,-0.03662109375,2021-11-28 22:32:51.784000+00:00,0.323486328125,2021-11-28 22:32:51.784000+00:00,25.084366722520752,2021-11-28 22:32:51.784000+00:00,161.16943359375,2021-11-28 22:32:51.784000+00:00,23.95147800421646,2021-11-28 22:32:51.784000+00:00,24.560950696289066,2021-11-28 22:32:51.784000+00:00,227.5390625,2021-11-28 22:32:51.784000+00:00,26.45613848415893,2021-11-28 22:32:51.784000+00:00,-31.899999618530277,2021-11-28 22:32:51.784000+00:00
159,14.73388671875,2021-11-28 22:32:51.851000+00:00,0.579833984375,2021-11-28 22:32:51.851000+00:00,0.323486328125,2021-11-28 22:32:51.851000+00:00,0.10986328125,2021-11-28 22:32:51.851000+00:00,-0.0213623046875,2021-11-28 22:32:51.851000+00:00,3.0426025390625,2021-11-28 22:32:51.851000+00:00,2.0721435546875,2021-11-28 22:32:51.851000+00:00,-0.018310546875,2021-11-28 22:32:51.851000+00:00,0.06103515625,2021-11-28 22:32:51.851000+00:00,0.4425048828125,2021-11-28 22:32:51.851000+00:00,0.1617431640625,2021-11-28 22:32:51.851000+00:00,0.1007080078125,2021-11-28 22:32:51.851000+00:00,1.3427734375,2021-11-28 22:32:51.851000+00:00,0.8544921875,2021-11-28 22:32:51.851000+00:00,0.0640869140625,2021-11-28 22:32:51.851000+00:00,0.0732421875,2021-11-28 22:32:51.851000+00:00,0.3082275390625,2021-11-28 22:32:51.851000+00:00,0.0396728515625,2021-11-28 22:32:51.851000+00:00,0.054931640625,2021-11-28 22:32:51.851000+00:00,-0.042724609375,2021-11-28 22:32:51.851000+00:00,0.201416015625,2021-11-28 22:32:51.851000+00:00,0.762939453125,2021-11-28 22:32:51.851000+00:00,-0.0457763671875,2021-11-28 22:32:51.851000+00:00,-0.0579833984375,2021-11-28 22:32:51.851000+00:00,0.06103515625,2021-11-28 22:32:51.851000+00:00,0.567626953125,2021-11-28 22:32:51.851000+00:00,0.189208984375,2021-11-28 22:32:51.851000+00:00,0.665283203125,2021-11-28 22:32:51.851000+00:00,0.18310546875,2021-11-28 22:32:51.851000+00:00,0.048828125,2021-11-28 22:32:51.851000+00:00,25.07126441553589,2021-11-28 22:32:51.851000+00:00,161.07177734375,2021-11-28 22:32:51.851000+00:00,23.98489160701245,2021-11-28 22:32:51.851000+00:00,24.527179389081663,2021-11-28 22:32:51.851000+00:00,227.6611328125,2021-11-28 22:32:51.851000+00:00,26.499826375026853,2021-11-28 22:32:51.851000+00:00,-31.899999618530277,2021-11-28 22:32:51.851000+00:00
160,18.81103515625,2021-11-28 22:32:51.917000+00:00,0.9246826171875,2021-11-28 22:32:51.917000+00:00,0.323486328125,2021-11-28 22:32:51.917000+00:00,-0.0274658203125,2021-11-28 22:32:51.917000+00:00,0.048828125,2021-11-28 22:32:51.917000+00:00,3.2684326171875,2021-11-28 22:32:51.917000+00:00,2.386474609375,2021-11-28 22:32:51.917000+00:00,-0.1983642578125,2021-11-28 22:32:51.917000+00:00,0.4638671875,2021-11-28 22:32:51.917000+00:00,1.1199951171875,2021-11-28 22:32:51.917000+00:00,0.4913330078125,2021-11-28 22:32:51.917000+00:00,0.4974365234375,2021-11-28 22:32:51.917000+00:00,0.8514404296875,2021-11-28 22:32:51.917000+00:00,1.141357421875,2021-11-28 22:32:51.917000+00:00,0.018310546875,2021-11-28 22:32:51.917000+00:00,0.189208984375,2021-11-28 22:32:51.917000+00:00,0.5584716796875,2021-11-28 22:32:51.917000+00:00,0.1007080078125,2021-11-28 22:32:51.917000+00:00,0.1739501953125,2021-11-28 22:32:51.917000+00:00,0.0152587890625,2021-11-28 22:32:51.917000+00:00,0.25634765625,2021-11-28 22:32:51.917000+00:00,1.2939453125,2021-11-28 22:32:51.917000+00:00,-0.1922607421875,2021-11-28 22:32:51.917000+00:00,0.0152587890625,2021-11-28 22:32:51.917000+00:00,0.0396728515625,2021-11-28 22:32:51.917000+00:00,0.7781982421875,2021-11-28 22:32:51.917000+00:00,0.213623046875,2021-11-28 22:32:51.917000+00:00,0.45166015625,2021-11-28 22:32:51.917000+00:00,0.146484375,2021-11-28 22:32:51.917000+00:00,0.1739501953125,2021-11-28 22:32:51.917000+00:00,25.1760828714148,2021-11-28 22:32:51.917000+00:00,160.97412109375,2021-11-28 22:32:51.917000+00:00,24.12765881895896,2021-11-28 22:32:51.917000+00:00,24.70064110337421,2021-11-28 22:32:51.917000+00:00,227.587890625,2021-11-28 22:32:51.917000+00:00,26.61216666583008,2021-11-28 22:32:51.917000+00:00,-31.899999618530277,2021-11-28 22:32:51.918000+00:00
161,17.230224609375,2021-11-28 22:32:51.984000+00:00,0.74462890625,2021-11-28 22:32:51.984000+00:00,0.1220703125,2021-11-28 22:32:51.984000+00:00,-0.054931640625,2021-11-28 22:32:51.984000+00:00,0.006103515625,2021-11-28 22:32:51.984000+00:00,3.741455078125,2021-11-28 22:32:51.984000+00:00,2.5665283203125,2021-11-28 22:32:51.984000+00:00,-0.0946044921875,2021-11-28 22:32:51.984000+00:00,0.1068115234375,2021-11-28 22:32:51.984000+00:00,0.7171630859375,2021-11-28 22:32:51.984000+00:00,0.482177734375,2021-11-28 22:32:51.984000+00:00,0.1251220703125,2021-11-28 22:32:51.984000+00:00,0.823974609375,2021-11-28 22:32:51.984000+00:00,1.3336181640625,2021-11-28 22:32:51.984000+00:00,0.08544921875,2021-11-28 22:32:51.984000+00:00,0.1312255859375,2021-11-28 22:32:51.984000+00:00,0.5950927734375,2021-11-28 22:32:51.984000+00:00,0.146484375,2021-11-28 22:32:51.984000+00:00,0.0762939453125,2021-11-28 22:32:51.984000+00:00,0.0274658203125,2021-11-28 22:32:51.984000+00:00,0.4302978515625,2021-11-28 22:32:51.984000+00:00,1.275634765625,2021-11-28 22:32:51.984000+00:00,0.018310546875,2021-11-28 22:32:51.984000+00:00,0.0091552734375,2021-11-28 22:32:51.984000+00:00,-0.3173828125,2021-11-28 22:32:51.984000+00:00,0.811767578125,2021-11-28 22:32:51.984000+00:00,-0.1190185546875,2021-11-28 22:32:51.984000+00:00,0.4150390625,2021-11-28 22:32:51.984000+00:00,-0.0885009765625,2021-11-28 22:32:51.984000+00:00,0.2410888671875,2021-11-28 22:32:51.984000+00:00,25.352964015710448,2021-11-28 22:32:51.984000+00:00,160.87646484375,2021-11-28 22:32:51.984000+00:00,24.17929802328003,2021-11-28 22:32:51.984000+00:00,24.76664865837048,2021-11-28 22:32:51.984000+00:00,227.6123046875,2021-11-28 22:32:51.984000+00:00,26.736989211166996,2021-11-28 22:32:51.984000+00:00,-31.899999618530277,2021-11-28 22:32:51.984000+00:00
162,17.413330078125,2021-11-28 22:32:52.051000+00:00,0.811767578125,2021-11-28 22:32:52.051000+00:00,0.3875732421875,2021-11-28 22:32:52.051000+00:00,-0.0518798828125,2021-11-28 22:32:52.051000+00:00,-0.0274658203125,2021-11-28 22:32:52.051000+00:00,3.436279296875,2021-11-28 22:32:52.051000+00:00,2.18505859375,2021-11-28 22:32:52.051000+00:00,-0.01220703125,2021-11-28 22:32:52.051000+00:00,0.0701904296875,2021-11-28 22:32:52.051000+00:00,0.6103515625,2021-11-28 22:32:52.051000+00:00,0.6439208984375,2021-11-28 22:32:52.051000+00:00,0.1861572265625,2021-11-28 22:32:52.051000+00:00,1.0284423828125,2021-11-28 22:32:52.051000+00:00,1.1199951171875,2021-11-28 22:32:52.051000+00:00,0.140380859375,2021-11-28 22:32:52.051000+00:00,0.018310546875,2021-11-28 22:32:52.051000+00:00,0.48828125,2021-11-28 22:32:52.051000+00:00,-0.146484375,2021-11-28 22:32:52.051000+00:00,0.18310546875,2021-11-28 22:32:52.051000+00:00,-0.018310546875,2021-11-28 22:32:52.051000+00:00,0.2532958984375,2021-11-28 22:32:52.051000+00:00,0.9765625,2021-11-28 22:32:52.051000+00:00,-0.0030517578125,2021-11-28 22:32:52.051000+00:00,0.067138671875,2021-11-28 22:32:52.051000+00:00,0.2593994140625,2021-11-28 22:32:52.051000+00:00,0.8392333984375,2021-11-28 22:32:52.051000+00:00,0.189208984375,2021-11-28 22:32:52.051000+00:00,0.2593994140625,2021-11-28 22:32:52.051000+00:00,0.0885009765625,2021-11-28 22:32:52.051000+00:00,0.1708984375,2021-11-28 22:32:52.051000+00:00,24.9697215364032,2021-11-28 22:32:52.051000+00:00,160.77880859375,2021-11-28 22:32:52.051000+00:00,23.854274796082677,2021-11-28 22:32:52.051000+00:00,24.38902404141504,2021-11-28 22:32:52.051000+00:00,227.63671875,2021-11-28 22:32:52.051000+00:00,26.443656229625244,2021-11-28 22:32:52.051000+00:00,-31.899999618530277,2021-11-28 22:32:52.051000+00:00
163,15.777587890625,2021-11-28 22:32:52.117000+00:00,0.8148193359375,2021-11-28 22:32:52.117000+00:00,0.2716064453125,2021-11-28 22:32:52.117000+00:00,0.3326416015625,2021-11-28 22:32:52.117000+00:00,-0.1007080078125,2021-11-28 22:32:52.117000+00:00,3.2257080078125,2021-11-28 22:32:52.117000+00:00,2.081298828125,2021-11-28 22:32:52.117000+00:00,-0.10986328125,2021-11-28 22:32:52.117000+00:00,0.0732421875,2021-11-28 22:32:52.117000+00:00,0.5340576171875,2021-11-28 22:32:52.117000+00:00,0.2593994140625,2021-11-28 22:32:52.117000+00:00,-0.0274658203125,2021-11-28 22:32:52.117000+00:00,1.031494140625,2021-11-28 22:32:52.117000+00:00,1.1566162109375,2021-11-28 22:32:52.117000+00:00,-0.1251220703125,2021-11-28 22:32:52.117000+00:00,0.189208984375,2021-11-28 22:32:52.117000+00:00,0.885009765625,2021-11-28 22:32:52.117000+00:00,0.0823974609375,2021-11-28 22:32:52.117000+00:00,0.1800537109375,2021-11-28 22:32:52.117000+00:00,0.06103515625,2021-11-28 22:32:52.117000+00:00,0.244140625,2021-11-28 22:32:52.117000+00:00,1.055908203125,2021-11-28 22:32:52.117000+00:00,-0.0274658203125,2021-11-28 22:32:52.117000+00:00,-0.0823974609375,2021-11-28 22:32:52.117000+00:00,-0.1556396484375,2021-11-28 22:32:52.117000+00:00,0.634765625,2021-11-28 22:32:52.117000+00:00,0.1739501953125,2021-11-28 22:32:52.117000+00:00,0.3204345703125,2021-11-28 22:32:52.117000+00:00,-0.0701904296875,2021-11-28 22:32:52.117000+00:00,0.2716064453125,2021-11-28 22:32:52.117000+00:00,25.04505980156616,2021-11-28 22:32:52.117000+00:00,160.68115234375,2021-11-28 22:32:52.117000+00:00,23.930214802437195,2021-11-28 22:32:52.117000+00:00,24.513363854315,2021-11-28 22:32:52.117000+00:00,227.57568359375,2021-11-28 22:32:52.117000+00:00,26.409330029657596,2021-11-28 22:32:52.117000+00:00,-31.899999618530277,2021-11-28 22:32:52.118000+00:00
164,17.401123046875,2021-11-28 22:32:52.184000+00:00,0.9246826171875,2021-11-28 22:32:52.184000+00:00,0.5645751953125,2021-11-28 22:32:52.184000+00:00,0.091552734375,2021-11-28 22:32:52.184000+00:00,0.0274658203125,2021-11-28 22:32:52.184000+00:00,3.204345703125,2021-11-28 22:32:52.184000+00:00,2.252197265625,2021-11-28 22:32:52.184000+00:00,0.0732421875,2021-11-28 22:32:52.184000+00:00,0.152587890625,2021-11-28 22:32:52.184000+00:00,0.555419921875,2021-11-28 22:32:52.184000+00:00,0.323486328125,2021-11-28 22:32:52.184000+00:00,0.2471923828125,2021-11-28 22:32:52.184000+00:00,1.0284423828125,2021-11-28 22:32:52.184000+00:00,1.2176513671875,2021-11-28 22:32:52.184000+00:00,0.1007080078125,2021-11-28 22:32:52.184000+00:00,0.1220703125,2021-11-28 22:32:52.184000+00:00,0.506591796875,2021-11-28 22:32:52.184000+00:00,0.115966796875,2021-11-28 22:32:52.184000+00:00,0.1251220703125,2021-11-28 22:32:52.184000+00:00,-0.13427734375,2021-11-28 22:32:52.184000+00:00,0.262451171875,2021-11-28 22:32:52.184000+00:00,0.982666015625,2021-11-28 22:32:52.184000+00:00,-0.0274658203125,2021-11-28 22:32:52.184000+00:00,-0.03662109375,2021-11-28 22:32:52.184000+00:00,0.0213623046875,2021-11-28 22:32:52.184000+00:00,0.96435546875,2021-11-28 22:32:52.184000+00:00,-0.0335693359375,2021-11-28 22:32:52.184000+00:00,0.3509521484375,2021-11-28 22:32:52.184000+00:00,-0.1708984375,2021-11-28 22:32:52.184000+00:00,0.0213623046875,2021-11-28 22:32:52.184000+00:00,25.323483824994508,2021-11-28 22:32:52.184000+00:00,160.58349609375,2021-11-28 22:32:52.184000+00:00,24.23397482785529,2021-11-28 22:32:52.184000+00:00,24.82191079743713,2021-11-28 22:32:52.184000+00:00,227.587890625,2021-11-28 22:32:52.184000+00:00,26.752592029334107,2021-11-28 22:32:52.184000+00:00,-31.899999618530277,2021-11-28 22:32:52.184000+00:00
