idx,L:RFQPAH,L:RFQPAH Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
106,165.24658203125,2021-11-26 17:33:34.902000+00:00,25.192460755145877,2021-11-26 17:33:34.902000+00:00,227.57568359375,2021-11-26 17:33:34.902000+00:00,26.45301792052551,2021-11-26 17:33:34.902000+00:00,14.129638671875,2021-11-26 17:33:34.902000+00:00,0.4852294921875,2021-11-26 17:33:34.902000+00:00,0.1068115234375,2021-11-26 17:33:34.902000+00:00,-0.06103515625,2021-11-26 17:33:34.902000+00:00,-0.286865234375,2021-11-26 17:33:34.902000+00:00,2.8594970703125,2021-11-26 17:33:34.902000+00:00,1.8768310546875,2021-11-26 17:33:34.902000+00:00,0.1190185546875,2021-11-26 17:33:34.902000+00:00,-0.0885009765625,2021-11-26 17:33:34.902000+00:00,0.4791259765625,2021-11-26 17:33:34.902000+00:00,1.5594482421875,2021-11-26 17:33:34.902000+00:00,-0.1068115234375,2021-11-26 17:33:34.902000+00:00,1.214599609375,2021-11-26 17:33:34.902000+00:00,0.8392333984375,2021-11-26 17:33:34.902000+00:00,-0.0091552734375,2021-11-26 17:33:34.902000+00:00,0.372314453125,2021-11-26 17:33:34.902000+00:00,0.2349853515625,2021-11-26 17:33:34.902000+00:00,0.2960205078125,2021-11-26 17:33:34.902000+00:00,0.0518798828125,2021-11-26 17:33:34.902000+00:00,-0.146484375,2021-11-26 17:33:34.902000+00:00,0.3173828125,2021-11-26 17:33:34.902000+00:00,0.6744384765625,2021-11-26 17:33:34.902000+00:00,-0.0732421875,2021-11-26 17:33:34.902000+00:00,-0.2349853515625,2021-11-26 17:33:34.902000+00:00,0.1678466796875,2021-11-26 17:33:34.902000+00:00,0.3204345703125,2021-11-26 17:33:34.902000+00:00,0.006103515625,2021-11-26 17:33:34.902000+00:00,0.213623046875,2021-11-26 17:33:34.902000+00:00,-0.2532958984375,2021-11-26 17:33:34.902000+00:00,0.0701904296875,2021-11-26 17:33:34.902000+00:00,24.57630129047424,2021-11-26 17:33:34.902000+00:00,24.03956841158771,2021-11-26 17:33:34.902000+00:00,-32.29999542236328,2021-11-26 17:33:34.902000+00:00
107,165.14892578125,2021-11-26 17:33:34.968000+00:00,25.287452480786133,2021-11-26 17:33:34.968000+00:00,227.50244140625,2021-11-26 17:33:34.968000+00:00,26.599684411296387,2021-11-26 17:33:34.968000+00:00,16.876220703125,2021-11-26 17:33:34.968000+00:00,0.6317138671875,2021-11-26 17:33:34.968000+00:00,0.0,2021-11-26 17:33:34.968000+00:00,0.0579833984375,2021-11-26 17:33:34.968000+00:00,-0.2655029296875,2021-11-26 17:33:34.968000+00:00,3.009033203125,2021-11-26 17:33:34.968000+00:00,1.9012451171875,2021-11-26 17:33:34.968000+00:00,-0.0701904296875,2021-11-26 17:33:34.968000+00:00,0.238037109375,2021-11-26 17:33:34.968000+00:00,0.69580078125,2021-11-26 17:33:34.968000+00:00,1.702880859375,2021-11-26 17:33:34.968000+00:00,0.13427734375,2021-11-26 17:33:34.968000+00:00,1.0406494140625,2021-11-26 17:33:34.968000+00:00,1.019287109375,2021-11-26 17:33:34.968000+00:00,0.0091552734375,2021-11-26 17:33:34.968000+00:00,0.4852294921875,2021-11-26 17:33:34.968000+00:00,-0.0152587890625,2021-11-26 17:33:34.968000+00:00,0.189208984375,2021-11-26 17:33:34.968000+00:00,0.213623046875,2021-11-26 17:33:34.968000+00:00,-0.006103515625,2021-11-26 17:33:34.968000+00:00,0.6622314453125,2021-11-26 17:33:34.968000+00:00,1.3641357421875,2021-11-26 17:33:34.968000+00:00,-0.29296875,2021-11-26 17:33:34.968000+00:00,0.1190185546875,2021-11-26 17:33:34.968000+00:00,-0.1068115234375,2021-11-26 17:33:34.968000+00:00,0.5859375,2021-11-26 17:33:34.968000+00:00,0.15869140625,2021-11-26 17:33:34.968000+00:00,0.3021240234375,2021-11-26 17:33:34.968000+00:00,-0.2655029296875,2021-11-26 17:33:34.968000+00:00,-0.042724609375,2021-11-26 17:33:34.968000+00:00,24.73901758883716,2021-11-26 17:33:34.968000+00:00,24.17322282277167,2021-11-26 17:33:34.968000+00:00,-32.29999542236328,2021-11-26 17:33:34.969000+00:00
108,165.05126953125,2021-11-26 17:33:35.035000+00:00,25.310381518009645,2021-11-26 17:33:35.035000+00:00,227.6611328125,2021-11-26 17:33:35.035000+00:00,26.63713117489746,2021-11-26 17:33:35.035000+00:00,14.752197265625,2021-11-26 17:33:35.035000+00:00,0.6011962890625,2021-11-26 17:33:35.035000+00:00,0.0457763671875,2021-11-26 17:33:35.035000+00:00,0.067138671875,2021-11-26 17:33:35.035000+00:00,-0.3387451171875,2021-11-26 17:33:35.035000+00:00,2.813720703125,2021-11-26 17:33:35.035000+00:00,1.5289306640625,2021-11-26 17:33:35.035000+00:00,0.0732421875,2021-11-26 17:33:35.035000+00:00,0.225830078125,2021-11-26 17:33:35.035000+00:00,0.726318359375,2021-11-26 17:33:35.035000+00:00,1.5960693359375,2021-11-26 17:33:35.035000+00:00,0.2777099609375,2021-11-26 17:33:35.035000+00:00,0.96435546875,2021-11-26 17:33:35.035000+00:00,1.068115234375,2021-11-26 17:33:35.035000+00:00,-0.0335693359375,2021-11-26 17:33:35.035000+00:00,0.3936767578125,2021-11-26 17:33:35.035000+00:00,0.0732421875,2021-11-26 17:33:35.035000+00:00,0.2197265625,2021-11-26 17:33:35.035000+00:00,0.128173828125,2021-11-26 17:33:35.035000+00:00,-0.244140625,2021-11-26 17:33:35.035000+00:00,0.5523681640625,2021-11-26 17:33:35.035000+00:00,0.7568359375,2021-11-26 17:33:35.035000+00:00,-0.4302978515625,2021-11-26 17:33:35.035000+00:00,-0.2166748046875,2021-11-26 17:33:35.035000+00:00,0.0244140625,2021-11-26 17:33:35.035000+00:00,0.555419921875,2021-11-26 17:33:35.035000+00:00,0.054931640625,2021-11-26 17:33:35.035000+00:00,0.341796875,2021-11-26 17:33:35.035000+00:00,-0.2655029296875,2021-11-26 17:33:35.035000+00:00,0.0885009765625,2021-11-26 17:33:35.035000+00:00,24.76664865837048,2021-11-26 17:33:35.035000+00:00,24.261313230142918,2021-11-26 17:33:35.035000+00:00,-32.29999542236328,2021-11-26 17:33:35.036000+00:00
109,164.95361328125,2021-11-26 17:33:35.102000+00:00,25.27435017380127,2021-11-26 17:33:35.102000+00:00,227.60009765625,2021-11-26 17:33:35.102000+00:00,26.50294693866028,2021-11-26 17:33:35.102000+00:00,14.6728515625,2021-11-26 17:33:35.102000+00:00,0.4150390625,2021-11-26 17:33:35.102000+00:00,0.0762939453125,2021-11-26 17:33:35.102000+00:00,0.09765625,2021-11-26 17:33:35.102000+00:00,-0.384521484375,2021-11-26 17:33:35.102000+00:00,2.801513671875,2021-11-26 17:33:35.102000+00:00,1.7333984375,2021-11-26 17:33:35.102000+00:00,-0.384521484375,2021-11-26 17:33:35.102000+00:00,0.238037109375,2021-11-26 17:33:35.102000+00:00,0.4913330078125,2021-11-26 17:33:35.102000+00:00,1.531982421875,2021-11-26 17:33:35.102000+00:00,0.189208984375,2021-11-26 17:33:35.102000+00:00,1.031494140625,2021-11-26 17:33:35.102000+00:00,0.958251953125,2021-11-26 17:33:35.102000+00:00,0.152587890625,2021-11-26 17:33:35.102000+00:00,0.3814697265625,2021-11-26 17:33:35.102000+00:00,0.146484375,2021-11-26 17:33:35.102000+00:00,0.1068115234375,2021-11-26 17:33:35.102000+00:00,0.2227783203125,2021-11-26 17:33:35.102000+00:00,0.0152587890625,2021-11-26 17:33:35.102000+00:00,0.592041015625,2021-11-26 17:33:35.102000+00:00,0.8026123046875,2021-11-26 17:33:35.102000+00:00,-0.128173828125,2021-11-26 17:33:35.102000+00:00,-0.1800537109375,2021-11-26 17:33:35.102000+00:00,-0.0396728515625,2021-11-26 17:33:35.102000+00:00,0.6378173828125,2021-11-26 17:33:35.102000+00:00,0.0335693359375,2021-11-26 17:33:35.102000+00:00,0.15869140625,2021-11-26 17:33:35.102000+00:00,-0.40283203125,2021-11-26 17:33:35.102000+00:00,0.01220703125,2021-11-26 17:33:35.102000+00:00,24.679150271514956,2021-11-26 17:33:35.102000+00:00,24.16411002200913,2021-11-26 17:33:35.102000+00:00,-32.29999542236328,2021-11-26 17:33:35.102000+00:00
110,164.85595703125,2021-11-26 17:33:35.168000+00:00,25.058162108551027,2021-11-26 17:33:35.168000+00:00,227.5634765625,2021-11-26 17:33:35.168000+00:00,26.35003932062256,2021-11-26 17:33:35.168000+00:00,14.154052734375,2021-11-26 17:33:35.168000+00:00,0.5615234375,2021-11-26 17:33:35.168000+00:00,-0.09765625,2021-11-26 17:33:35.168000+00:00,0.1373291015625,2021-11-26 17:33:35.168000+00:00,-0.3814697265625,2021-11-26 17:33:35.168000+00:00,2.984619140625,2021-11-26 17:33:35.168000+00:00,1.776123046875,2021-11-26 17:33:35.168000+00:00,0.0335693359375,2021-11-26 17:33:35.168000+00:00,-0.0701904296875,2021-11-26 17:33:35.168000+00:00,0.3997802734375,2021-11-26 17:33:35.168000+00:00,1.2908935546875,2021-11-26 17:33:35.168000+00:00,0.213623046875,2021-11-26 17:33:35.168000+00:00,0.96435546875,2021-11-26 17:33:35.168000+00:00,0.9735107421875,2021-11-26 17:33:35.168000+00:00,-0.0030517578125,2021-11-26 17:33:35.168000+00:00,0.3753662109375,2021-11-26 17:33:35.168000+00:00,0.2716064453125,2021-11-26 17:33:35.168000+00:00,0.3082275390625,2021-11-26 17:33:35.168000+00:00,0.311279296875,2021-11-26 17:33:35.168000+00:00,0.1617431640625,2021-11-26 17:33:35.168000+00:00,0.4364013671875,2021-11-26 17:33:35.168000+00:00,0.7781982421875,2021-11-26 17:33:35.168000+00:00,-0.146484375,2021-11-26 17:33:35.168000+00:00,-0.2105712890625,2021-11-26 17:33:35.168000+00:00,-0.1678466796875,2021-11-26 17:33:35.168000+00:00,0.3875732421875,2021-11-26 17:33:35.168000+00:00,0.0732421875,2021-11-26 17:33:35.168000+00:00,0.1922607421875,2021-11-26 17:33:35.168000+00:00,-0.64697265625,2021-11-26 17:33:35.168000+00:00,0.091552734375,2021-11-26 17:33:35.168000+00:00,24.51643397315204,2021-11-26 17:33:35.168000+00:00,23.997042008029176,2021-11-26 17:33:35.168000+00:00,-32.29999542236328,2021-11-26 17:33:35.169000+00:00
111,164.75830078125,2021-11-26 17:33:35.235000+00:00,24.923863461956177,2021-11-26 17:33:35.235000+00:00,227.587890625,2021-11-26 17:33:35.235000+00:00,26.16592606625061,2021-11-26 17:33:35.235000+00:00,14.74609375,2021-11-26 17:33:35.235000+00:00,0.555419921875,2021-11-26 17:33:35.235000+00:00,0.03662109375,2021-11-26 17:33:35.235000+00:00,-0.0823974609375,2021-11-26 17:33:35.235000+00:00,-0.2471923828125,2021-11-26 17:33:35.235000+00:00,2.5238037109375,2021-11-26 17:33:35.235000+00:00,1.6998291015625,2021-11-26 17:33:35.235000+00:00,-0.0823974609375,2021-11-26 17:33:35.235000+00:00,0.2838134765625,2021-11-26 17:33:35.235000+00:00,0.1983642578125,2021-11-26 17:33:35.235000+00:00,1.2481689453125,2021-11-26 17:33:35.235000+00:00,0.1007080078125,2021-11-26 17:33:35.235000+00:00,1.2542724609375,2021-11-26 17:33:35.235000+00:00,0.9368896484375,2021-11-26 17:33:35.235000+00:00,-0.030517578125,2021-11-26 17:33:35.235000+00:00,0.433349609375,2021-11-26 17:33:35.235000+00:00,0.445556640625,2021-11-26 17:33:35.235000+00:00,0.2655029296875,2021-11-26 17:33:35.235000+00:00,0.421142578125,2021-11-26 17:33:35.235000+00:00,-0.0762939453125,2021-11-26 17:33:35.235000+00:00,0.5218505859375,2021-11-26 17:33:35.235000+00:00,0.79345703125,2021-11-26 17:33:35.235000+00:00,-0.0823974609375,2021-11-26 17:33:35.235000+00:00,-0.1373291015625,2021-11-26 17:33:35.235000+00:00,-0.2166748046875,2021-11-26 17:33:35.235000+00:00,0.6866455078125,2021-11-26 17:33:35.235000+00:00,-0.09765625,2021-11-26 17:33:35.235000+00:00,0.146484375,2021-11-26 17:33:35.235000+00:00,-0.1861572265625,2021-11-26 17:33:35.235000+00:00,-0.0701904296875,2021-11-26 17:33:35.235000+00:00,24.289245179211363,2021-11-26 17:33:35.235000+00:00,23.793522790999056,2021-11-26 17:33:35.235000+00:00,-32.29999542236328,2021-11-26 17:33:35.236000+00:00
112,164.66064453125,2021-11-26 17:33:35.302000+00:00,24.97954826664185,2021-11-26 17:33:35.302000+00:00,227.57568359375,2021-11-26 17:33:35.302000+00:00,26.27514579342041,2021-11-26 17:33:35.302000+00:00,13.037109375,2021-11-26 17:33:35.302000+00:00,0.2960205078125,2021-11-26 17:33:35.302000+00:00,0.0457763671875,2021-11-26 17:33:35.302000+00:00,0.06103515625,2021-11-26 17:33:35.302000+00:00,-0.2166748046875,2021-11-26 17:33:35.302000+00:00,2.777099609375,2021-11-26 17:33:35.302000+00:00,1.55029296875,2021-11-26 17:33:35.302000+00:00,-0.1373291015625,2021-11-26 17:33:35.302000+00:00,0.225830078125,2021-11-26 17:33:35.302000+00:00,0.5706787109375,2021-11-26 17:33:35.302000+00:00,1.23291015625,2021-11-26 17:33:35.302000+00:00,0.091552734375,2021-11-26 17:33:35.302000+00:00,1.0101318359375,2021-11-26 17:33:35.302000+00:00,0.836181640625,2021-11-26 17:33:35.302000+00:00,0.1312255859375,2021-11-26 17:33:35.302000+00:00,0.3814697265625,2021-11-26 17:33:35.302000+00:00,0.13427734375,2021-11-26 17:33:35.302000+00:00,0.0946044921875,2021-11-26 17:33:35.302000+00:00,0.1708984375,2021-11-26 17:33:35.302000+00:00,-0.0244140625,2021-11-26 17:33:35.302000+00:00,0.13427734375,2021-11-26 17:33:35.302000+00:00,0.86669921875,2021-11-26 17:33:35.302000+00:00,-0.03662109375,2021-11-26 17:33:35.302000+00:00,-0.2655029296875,2021-11-26 17:33:35.302000+00:00,-0.103759765625,2021-11-26 17:33:35.302000+00:00,0.35400390625,2021-11-26 17:33:35.302000+00:00,0.1129150390625,2021-11-26 17:33:35.302000+00:00,0.1495361328125,2021-11-26 17:33:35.302000+00:00,-0.2197265625,2021-11-26 17:33:35.302000+00:00,0.2105712890625,2021-11-26 17:33:35.302000+00:00,24.399769457344664,2021-11-26 17:33:35.302000+00:00,23.92110200167465,2021-11-26 17:33:35.302000+00:00,-32.29999542236328,2021-11-26 17:33:35.302000+00:00
113,164.56298828125,2021-11-26 17:33:35.368000+00:00,25.215389792369383,2021-11-26 17:33:35.368000+00:00,227.50244140625,2021-11-26 17:33:35.368000+00:00,26.49358524776001,2021-11-26 17:33:35.368000+00:00,15.277099609375,2021-11-26 17:33:35.368000+00:00,0.50048828125,2021-11-26 17:33:35.368000+00:00,0.054931640625,2021-11-26 17:33:35.368000+00:00,0.0335693359375,2021-11-26 17:33:35.368000+00:00,-0.238037109375,2021-11-26 17:33:35.368000+00:00,2.960205078125,2021-11-26 17:33:35.368000+00:00,1.8035888671875,2021-11-26 17:33:35.368000+00:00,0.048828125,2021-11-26 17:33:35.368000+00:00,0.006103515625,2021-11-26 17:33:35.368000+00:00,0.45166015625,2021-11-26 17:33:35.368000+00:00,1.0223388671875,2021-11-26 17:33:35.368000+00:00,0.323486328125,2021-11-26 17:33:35.368000+00:00,0.762939453125,2021-11-26 17:33:35.368000+00:00,1.0406494140625,2021-11-26 17:33:35.368000+00:00,0.0640869140625,2021-11-26 17:33:35.368000+00:00,0.4364013671875,2021-11-26 17:33:35.368000+00:00,0.213623046875,2021-11-26 17:33:35.368000+00:00,0.128173828125,2021-11-26 17:33:35.368000+00:00,0.286865234375,2021-11-26 17:33:35.368000+00:00,0.0518798828125,2021-11-26 17:33:35.368000+00:00,0.37841796875,2021-11-26 17:33:35.368000+00:00,1.0040283203125,2021-11-26 17:33:35.368000+00:00,0.0152587890625,2021-11-26 17:33:35.368000+00:00,-0.1953125,2021-11-26 17:33:35.368000+00:00,0.128173828125,2021-11-26 17:33:35.368000+00:00,0.5767822265625,2021-11-26 17:33:35.368000+00:00,-0.0213623046875,2021-11-26 17:33:35.368000+00:00,0.3662109375,2021-11-26 17:33:35.368000+00:00,-0.244140625,2021-11-26 17:33:35.368000+00:00,0.1129150390625,2021-11-26 17:33:35.368000+00:00,24.605467419426084,2021-11-26 17:33:35.368000+00:00,24.11247081768805,2021-11-26 17:33:35.368000+00:00,-32.29999542236328,2021-11-26 17:33:35.369000+00:00
114,164.46533203125,2021-11-26 17:33:35.435000+00:00,25.14660268069885,2021-11-26 17:33:35.435000+00:00,227.63671875,2021-11-26 17:33:35.435000+00:00,26.359401011522827,2021-11-26 17:33:35.435000+00:00,15.325927734375,2021-11-26 17:33:35.435000+00:00,0.543212890625,2021-11-26 17:33:35.435000+00:00,0.164794921875,2021-11-26 17:33:35.435000+00:00,-0.054931640625,2021-11-26 17:33:35.435000+00:00,-0.2655029296875,2021-11-26 17:33:35.435000+00:00,3.0242919921875,2021-11-26 17:33:35.435000+00:00,1.8890380859375,2021-11-26 17:33:35.435000+00:00,-0.006103515625,2021-11-26 17:33:35.435000+00:00,0.335693359375,2021-11-26 17:33:35.435000+00:00,0.341796875,2021-11-26 17:33:35.435000+00:00,1.4984130859375,2021-11-26 17:33:35.435000+00:00,0.2410888671875,2021-11-26 17:33:35.435000+00:00,1.0498046875,2021-11-26 17:33:35.435000+00:00,1.0162353515625,2021-11-26 17:33:35.435000+00:00,-0.360107421875,2021-11-26 17:33:35.435000+00:00,0.3997802734375,2021-11-26 17:33:35.435000+00:00,0.1708984375,2021-11-26 17:33:35.435000+00:00,0.1800537109375,2021-11-26 17:33:35.435000+00:00,0.20751953125,2021-11-26 17:33:35.435000+00:00,-0.09765625,2021-11-26 17:33:35.435000+00:00,0.42724609375,2021-11-26 17:33:35.435000+00:00,0.860595703125,2021-11-26 17:33:35.435000+00:00,-0.2716064453125,2021-11-26 17:33:35.435000+00:00,-0.140380859375,2021-11-26 17:33:35.435000+00:00,-0.1220703125,2021-11-26 17:33:35.435000+00:00,0.4241943359375,2021-11-26 17:33:35.435000+00:00,0.0579833984375,2021-11-26 17:33:35.435000+00:00,0.6256103515625,2021-11-26 17:33:35.435000+00:00,-0.3509521484375,2021-11-26 17:33:35.435000+00:00,0.1922607421875,2021-11-26 17:33:35.435000+00:00,24.45963677466687,2021-11-26 17:33:35.435000+00:00,23.91198920091211,2021-11-26 17:33:35.435000+00:00,-32.29999542236328,2021-11-26 17:33:35.435000+00:00
115,164.36767578125,2021-11-26 17:33:35.502000+00:00,25.10074460625183,2021-11-26 17:33:35.502000+00:00,227.63671875,2021-11-26 17:33:35.502000+00:00,26.37500382968994,2021-11-26 17:33:35.502000+00:00,14.208984375,2021-11-26 17:33:35.502000+00:00,0.59814453125,2021-11-26 17:33:35.502000+00:00,0.1129150390625,2021-11-26 17:33:35.502000+00:00,0.054931640625,2021-11-26 17:33:35.502000+00:00,-0.1739501953125,2021-11-26 17:33:35.502000+00:00,2.4810791015625,2021-11-26 17:33:35.502000+00:00,1.5472412109375,2021-11-26 17:33:35.502000+00:00,0.213623046875,2021-11-26 17:33:35.502000+00:00,0.0762939453125,2021-11-26 17:33:35.502000+00:00,0.4669189453125,2021-11-26 17:33:35.502000+00:00,1.0955810546875,2021-11-26 17:33:35.502000+00:00,0.274658203125,2021-11-26 17:33:35.502000+00:00,1.06201171875,2021-11-26 17:33:35.502000+00:00,1.055908203125,2021-11-26 17:33:35.502000+00:00,0.115966796875,2021-11-26 17:33:35.502000+00:00,0.5706787109375,2021-11-26 17:33:35.502000+00:00,0.54931640625,2021-11-26 17:33:35.502000+00:00,0.2197265625,2021-11-26 17:33:35.502000+00:00,0.1678466796875,2021-11-26 17:33:35.502000+00:00,-0.0457763671875,2021-11-26 17:33:35.502000+00:00,0.23193359375,2021-11-26 17:33:35.502000+00:00,0.8270263671875,2021-11-26 17:33:35.502000+00:00,-0.164794921875,2021-11-26 17:33:35.502000+00:00,-0.1007080078125,2021-11-26 17:33:35.502000+00:00,-0.103759765625,2021-11-26 17:33:35.502000+00:00,0.3875732421875,2021-11-26 17:33:35.502000+00:00,0.01220703125,2021-11-26 17:33:35.502000+00:00,0.1739501953125,2021-11-26 17:33:35.502000+00:00,-0.225830078125,2021-11-26 17:33:35.502000+00:00,-0.0335693359375,2021-11-26 17:33:35.502000+00:00,24.550205280359435,2021-11-26 17:33:35.502000+00:00,24.06994441412952,2021-11-26 17:33:35.502000+00:00,-32.29999542236328,2021-11-26 17:33:35.502000+00:00
116,164.27001953125,2021-11-26 17:33:35.568000+00:00,24.917312308463742,2021-11-26 17:33:35.568000+00:00,227.5634765625,2021-11-26 17:33:35.568000+00:00,26.12535873901611,2021-11-26 17:33:35.568000+00:00,14.556884765625,2021-11-26 17:33:35.568000+00:00,0.4913330078125,2021-11-26 17:33:35.568000+00:00,-0.030517578125,2021-11-26 17:33:35.568000+00:00,-0.0396728515625,2021-11-26 17:33:35.568000+00:00,-0.0762939453125,2021-11-26 17:33:35.568000+00:00,2.630615234375,2021-11-26 17:33:35.568000+00:00,1.79443359375,2021-11-26 17:33:35.568000+00:00,-0.08544921875,2021-11-26 17:33:35.568000+00:00,0.28076171875,2021-11-26 17:33:35.568000+00:00,0.537109375,2021-11-26 17:33:35.568000+00:00,1.18408203125,2021-11-26 17:33:35.568000+00:00,0.128173828125,2021-11-26 17:33:35.568000+00:00,0.8514404296875,2021-11-26 17:33:35.568000+00:00,0.7781982421875,2021-11-26 17:33:35.568000+00:00,-0.0152587890625,2021-11-26 17:33:35.568000+00:00,0.494384765625,2021-11-26 17:33:35.568000+00:00,0.28076171875,2021-11-26 17:33:35.568000+00:00,0.244140625,2021-11-26 17:33:35.568000+00:00,0.2685546875,2021-11-26 17:33:35.568000+00:00,-0.1922607421875,2021-11-26 17:33:35.568000+00:00,0.59814453125,2021-11-26 17:33:35.568000+00:00,0.946044921875,2021-11-26 17:33:35.568000+00:00,-0.0701904296875,2021-11-26 17:33:35.568000+00:00,-0.1708984375,2021-11-26 17:33:35.568000+00:00,-0.0030517578125,2021-11-26 17:33:35.568000+00:00,0.701904296875,2021-11-26 17:33:35.568000+00:00,0.1434326171875,2021-11-26 17:33:35.568000+00:00,0.1312255859375,2021-11-26 17:33:35.568000+00:00,-0.50048828125,2021-11-26 17:33:35.568000+00:00,0.0244140625,2021-11-26 17:33:35.568000+00:00,24.33990214002246,2021-11-26 17:33:35.568000+00:00,23.87553799786194,2021-11-26 17:33:35.568000+00:00,-32.29999542236328,2021-11-26 17:33:35.569000+00:00
117,164.17236328125,2021-11-26 17:33:35.635000+00:00,25.2186653691156,2021-11-26 17:33:35.635000+00:00,227.57568359375,2021-11-26 17:33:35.635000+00:00,26.54351426589477,2021-11-26 17:33:35.635000+00:00,15.46630859375,2021-11-26 17:33:35.635000+00:00,0.323486328125,2021-11-26 17:33:35.635000+00:00,0.3265380859375,2021-11-26 17:33:35.635000+00:00,0.225830078125,2021-11-26 17:33:35.635000+00:00,-0.341796875,2021-11-26 17:33:35.635000+00:00,3.082275390625,2021-11-26 17:33:35.635000+00:00,1.544189453125,2021-11-26 17:33:35.635000+00:00,0.1495361328125,2021-11-26 17:33:35.635000+00:00,-0.018310546875,2021-11-26 17:33:35.635000+00:00,0.3753662109375,2021-11-26 17:33:35.635000+00:00,1.5625,2021-11-26 17:33:35.635000+00:00,0.2960205078125,2021-11-26 17:33:35.635000+00:00,1.06201171875,2021-11-26 17:33:35.635000+00:00,1.019287109375,2021-11-26 17:33:35.635000+00:00,0.01220703125,2021-11-26 17:33:35.635000+00:00,0.6195068359375,2021-11-26 17:33:35.635000+00:00,0.1617431640625,2021-11-26 17:33:35.635000+00:00,0.3021240234375,2021-11-26 17:33:35.635000+00:00,0.030517578125,2021-11-26 17:33:35.635000+00:00,-0.030517578125,2021-11-26 17:33:35.635000+00:00,0.5523681640625,2021-11-26 17:33:35.635000+00:00,0.7171630859375,2021-11-26 17:33:35.635000+00:00,-0.1708984375,2021-11-26 17:33:35.635000+00:00,-0.1129150390625,2021-11-26 17:33:35.635000+00:00,-0.1922607421875,2021-11-26 17:33:35.635000+00:00,0.5340576171875,2021-11-26 17:33:35.635000+00:00,-0.213623046875,2021-11-26 17:33:35.635000+00:00,0.09765625,2021-11-26 17:33:35.635000+00:00,-0.42724609375,2021-11-26 17:33:35.635000+00:00,-0.1129150390625,2021-11-26 17:33:35.635000+00:00,24.619282954192748,2021-11-26 17:33:35.635000+00:00,24.066906813875335,2021-11-26 17:33:35.635000+00:00,-32.29999542236328,2021-11-26 17:33:35.635000+00:00
