idx,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:V5QSET,L:V5QSET Timestamp
34,227.5390625,2021-11-28 22:44:38.447000+00:00,26.424932847824707,2021-11-28 22:44:38.447000+00:00,24.573231171637204,2021-11-28 22:44:38.447000+00:00,25.205563062130736,2021-11-28 22:44:38.447000+00:00,24.130696419213137,2021-11-28 22:44:38.447000+00:00,14.801025390625,2021-11-28 22:44:38.447000+00:00,0.9735107421875,2021-11-28 22:44:38.447000+00:00,0.4180908203125,2021-11-28 22:44:38.447000+00:00,-0.0823974609375,2021-11-28 22:44:38.447000+00:00,0.3509521484375,2021-11-28 22:44:38.447000+00:00,1.9439697265625,2021-11-28 22:44:38.447000+00:00,1.4556884765625,2021-11-28 22:44:38.447000+00:00,0.0885009765625,2021-11-28 22:44:38.447000+00:00,-0.0274658203125,2021-11-28 22:44:38.447000+00:00,0.2227783203125,2021-11-28 22:44:38.447000+00:00,0.4791259765625,2021-11-28 22:44:38.447000+00:00,-0.1495361328125,2021-11-28 22:44:38.447000+00:00,1.89208984375,2021-11-28 22:44:38.447000+00:00,1.239013671875,2021-11-28 22:44:38.447000+00:00,-0.250244140625,2021-11-28 22:44:38.447000+00:00,-0.0244140625,2021-11-28 22:44:38.447000+00:00,1.4739990234375,2021-11-28 22:44:38.447000+00:00,0.0030517578125,2021-11-28 22:44:38.447000+00:00,0.09765625,2021-11-28 22:44:38.447000+00:00,0.506591796875,2021-11-28 22:44:38.447000+00:00,0.3570556640625,2021-11-28 22:44:38.447000+00:00,0.4425048828125,2021-11-28 22:44:38.447000+00:00,-0.0457763671875,2021-11-28 22:44:38.447000+00:00,0.23193359375,2021-11-28 22:44:38.447000+00:00,0.048828125,2021-11-28 22:44:38.447000+00:00,0.86669921875,2021-11-28 22:44:38.447000+00:00,0.091552734375,2021-11-28 22:44:38.447000+00:00,0.2716064453125,2021-11-28 22:44:38.447000+00:00,-0.152587890625,2021-11-28 22:44:38.447000+00:00,0.23193359375,2021-11-28 22:44:38.447000+00:00,166.802978515625,2021-11-28 22:44:38.447000+00:00,-32.79997634887695,2021-11-28 22:44:38.447000+00:00
35,227.490234375,2021-11-28 22:44:38.514000+00:00,26.68081906576538,2021-11-28 22:44:38.514000+00:00,24.83112115394824,2021-11-28 22:44:38.514000+00:00,25.40209766690369,2021-11-28 22:44:38.514000+00:00,24.33117803598908,2021-11-28 22:44:38.514000+00:00,15.545654296875,2021-11-28 22:44:38.514000+00:00,0.927734375,2021-11-28 22:44:38.514000+00:00,0.3570556640625,2021-11-28 22:44:38.514000+00:00,0.0091552734375,2021-11-28 22:44:38.514000+00:00,0.37841796875,2021-11-28 22:44:38.514000+00:00,1.776123046875,2021-11-28 22:44:38.514000+00:00,1.4739990234375,2021-11-28 22:44:38.514000+00:00,-0.03662109375,2021-11-28 22:44:38.514000+00:00,-0.0091552734375,2021-11-28 22:44:38.514000+00:00,0.25634765625,2021-11-28 22:44:38.514000+00:00,-0.0244140625,2021-11-28 22:44:38.514000+00:00,-0.1220703125,2021-11-28 22:44:38.514000+00:00,1.788330078125,2021-11-28 22:44:38.514000+00:00,1.5167236328125,2021-11-28 22:44:38.514000+00:00,-0.067138671875,2021-11-28 22:44:38.514000+00:00,0.13427734375,2021-11-28 22:44:38.514000+00:00,1.64794921875,2021-11-28 22:44:38.514000+00:00,0.0579833984375,2021-11-28 22:44:38.514000+00:00,0.1495361328125,2021-11-28 22:44:38.514000+00:00,0.0213623046875,2021-11-28 22:44:38.514000+00:00,0.6561279296875,2021-11-28 22:44:38.514000+00:00,0.8026123046875,2021-11-28 22:44:38.514000+00:00,0.0396728515625,2021-11-28 22:44:38.514000+00:00,0.1373291015625,2021-11-28 22:44:38.514000+00:00,0.3326416015625,2021-11-28 22:44:38.514000+00:00,0.909423828125,2021-11-28 22:44:38.514000+00:00,0.0701904296875,2021-11-28 22:44:38.514000+00:00,0.341796875,2021-11-28 22:44:38.514000+00:00,-0.0579833984375,2021-11-28 22:44:38.514000+00:00,0.1251220703125,2021-11-28 22:44:38.514000+00:00,166.802978515625,2021-11-28 22:44:38.514000+00:00,-32.8499755859375,2021-11-28 22:44:38.514000+00:00
36,227.45361328125,2021-11-28 22:44:38.580000+00:00,26.54351426589477,2021-11-28 22:44:38.580000+00:00,24.725202054070493,2021-11-28 22:44:38.580000+00:00,25.26779902030884,2021-11-28 22:44:38.580000+00:00,24.33117803598908,2021-11-28 22:44:38.580000+00:00,15.521240234375,2021-11-28 22:44:38.580000+00:00,0.8331298828125,2021-11-28 22:44:38.580000+00:00,0.3173828125,2021-11-28 22:44:38.580000+00:00,0.018310546875,2021-11-28 22:44:38.580000+00:00,0.1678466796875,2021-11-28 22:44:38.580000+00:00,1.6998291015625,2021-11-28 22:44:38.580000+00:00,1.263427734375,2021-11-28 22:44:38.580000+00:00,-0.054931640625,2021-11-28 22:44:38.580000+00:00,0.15869140625,2021-11-28 22:44:38.580000+00:00,0.3143310546875,2021-11-28 22:44:38.580000+00:00,0.299072265625,2021-11-28 22:44:38.580000+00:00,0.0457763671875,2021-11-28 22:44:38.580000+00:00,2.20947265625,2021-11-28 22:44:38.580000+00:00,1.5533447265625,2021-11-28 22:44:38.580000+00:00,-0.0946044921875,2021-11-28 22:44:38.580000+00:00,0.146484375,2021-11-28 22:44:38.580000+00:00,1.8310546875,2021-11-28 22:44:38.580000+00:00,0.067138671875,2021-11-28 22:44:38.580000+00:00,0.1800537109375,2021-11-28 22:44:38.580000+00:00,0.067138671875,2021-11-28 22:44:38.580000+00:00,0.396728515625,2021-11-28 22:44:38.580000+00:00,0.4638671875,2021-11-28 22:44:38.580000+00:00,-0.0946044921875,2021-11-28 22:44:38.580000+00:00,0.146484375,2021-11-28 22:44:38.580000+00:00,-0.0701904296875,2021-11-28 22:44:38.580000+00:00,1.0223388671875,2021-11-28 22:44:38.580000+00:00,0.0885009765625,2021-11-28 22:44:38.580000+00:00,0.2655029296875,2021-11-28 22:44:38.580000+00:00,0.0213623046875,2021-11-28 22:44:38.580000+00:00,0.28076171875,2021-11-28 22:44:38.580000+00:00,166.802978515625,2021-11-28 22:44:38.580000+00:00,-32.89997482299805,2021-11-28 22:44:38.581000+00:00
37,227.50244140625,2021-11-28 22:44:38.647000+00:00,26.19713170258484,2021-11-28 22:44:38.647000+00:00,24.39055910083356,2021-11-28 22:44:38.647000+00:00,24.891107694494018,2021-11-28 22:44:38.647000+00:00,24.033493211079342,2021-11-28 22:44:38.647000+00:00,17.00439453125,2021-11-28 22:44:38.647000+00:00,0.7598876953125,2021-11-28 22:44:38.647000+00:00,0.408935546875,2021-11-28 22:44:38.647000+00:00,0.006103515625,2021-11-28 22:44:38.647000+00:00,0.2593994140625,2021-11-28 22:44:38.647000+00:00,1.519775390625,2021-11-28 22:44:38.647000+00:00,1.2054443359375,2021-11-28 22:44:38.647000+00:00,0.0823974609375,2021-11-28 22:44:38.647000+00:00,-0.128173828125,2021-11-28 22:44:38.647000+00:00,0.29296875,2021-11-28 22:44:38.647000+00:00,0.067138671875,2021-11-28 22:44:38.647000+00:00,-0.0091552734375,2021-11-28 22:44:38.647000+00:00,2.79541015625,2021-11-28 22:44:38.647000+00:00,1.5380859375,2021-11-28 22:44:38.647000+00:00,-0.1739501953125,2021-11-28 22:44:38.647000+00:00,0.152587890625,2021-11-28 22:44:38.647000+00:00,1.947021484375,2021-11-28 22:44:38.647000+00:00,0.0091552734375,2021-11-28 22:44:38.647000+00:00,0.177001953125,2021-11-28 22:44:38.647000+00:00,0.128173828125,2021-11-28 22:44:38.647000+00:00,0.732421875,2021-11-28 22:44:38.647000+00:00,0.7720947265625,2021-11-28 22:44:38.647000+00:00,0.048828125,2021-11-28 22:44:38.647000+00:00,0.2349853515625,2021-11-28 22:44:38.647000+00:00,0.2899169921875,2021-11-28 22:44:38.647000+00:00,0.933837890625,2021-11-28 22:44:38.647000+00:00,0.2685546875,2021-11-28 22:44:38.647000+00:00,0.1708984375,2021-11-28 22:44:38.647000+00:00,-0.225830078125,2021-11-28 22:44:38.647000+00:00,0.341796875,2021-11-28 22:44:38.647000+00:00,166.802978515625,2021-11-28 22:44:38.647000+00:00,-32.949974060058594,2021-11-28 22:44:38.648000+00:00
38,227.5146484375,2021-11-28 22:44:38.714000+00:00,26.162805502617186,2021-11-28 22:44:38.714000+00:00,24.287710119792845,2021-11-28 22:44:38.714000+00:00,24.878005387509155,2021-11-28 22:44:38.714000+00:00,23.86034999659104,2021-11-28 22:44:38.714000+00:00,18.670654296875,2021-11-28 22:44:38.714000+00:00,0.8758544921875,2021-11-28 22:44:38.714000+00:00,0.213623046875,2021-11-28 22:44:38.714000+00:00,-0.0213623046875,2021-11-28 22:44:38.714000+00:00,0.3692626953125,2021-11-28 22:44:38.714000+00:00,1.4923095703125,2021-11-28 22:44:38.714000+00:00,1.1566162109375,2021-11-28 22:44:38.714000+00:00,-0.006103515625,2021-11-28 22:44:38.714000+00:00,0.244140625,2021-11-28 22:44:38.714000+00:00,0.177001953125,2021-11-28 22:44:38.714000+00:00,0.335693359375,2021-11-28 22:44:38.714000+00:00,-0.03662109375,2021-11-28 22:44:38.714000+00:00,2.6611328125,2021-11-28 22:44:38.714000+00:00,1.89208984375,2021-11-28 22:44:38.714000+00:00,-0.103759765625,2021-11-28 22:44:38.714000+00:00,0.3082275390625,2021-11-28 22:44:38.714000+00:00,2.2735595703125,2021-11-28 22:44:38.714000+00:00,0.128173828125,2021-11-28 22:44:38.714000+00:00,0.10986328125,2021-11-28 22:44:38.714000+00:00,0.079345703125,2021-11-28 22:44:38.714000+00:00,0.6927490234375,2021-11-28 22:44:38.714000+00:00,1.171875,2021-11-28 22:44:38.714000+00:00,-0.1922607421875,2021-11-28 22:44:38.714000+00:00,0.201416015625,2021-11-28 22:44:38.714000+00:00,0.3875732421875,2021-11-28 22:44:38.714000+00:00,1.226806640625,2021-11-28 22:44:38.714000+00:00,0.146484375,2021-11-28 22:44:38.714000+00:00,0.0335693359375,2021-11-28 22:44:38.714000+00:00,-0.0701904296875,2021-11-28 22:44:38.714000+00:00,0.335693359375,2021-11-28 22:44:38.714000+00:00,166.802978515625,2021-11-28 22:44:38.714000+00:00,-32.99997329711914,2021-11-28 22:44:38.714000+00:00
39,227.5146484375,2021-11-28 22:44:38.781000+00:00,26.35315988425598,2021-11-28 22:44:38.781000+00:00,24.48266266594464,2021-11-28 22:44:38.781000+00:00,25.04505980156616,2021-11-28 22:44:38.781000+00:00,24.033493211079342,2021-11-28 22:44:38.781000+00:00,17.523193359375,2021-11-28 22:44:38.781000+00:00,0.7965087890625,2021-11-28 22:44:38.781000+00:00,0.64697265625,2021-11-28 22:44:38.781000+00:00,-0.1373291015625,2021-11-28 22:44:38.781000+00:00,0.4119873046875,2021-11-28 22:44:38.781000+00:00,1.5960693359375,2021-11-28 22:44:38.781000+00:00,1.263427734375,2021-11-28 22:44:38.781000+00:00,-0.09765625,2021-11-28 22:44:38.781000+00:00,0.1434326171875,2021-11-28 22:44:38.781000+00:00,0.3021240234375,2021-11-28 22:44:38.781000+00:00,0.433349609375,2021-11-28 22:44:38.781000+00:00,-0.2960205078125,2021-11-28 22:44:38.781000+00:00,2.67333984375,2021-11-28 22:44:38.781000+00:00,1.5411376953125,2021-11-28 22:44:38.781000+00:00,-0.1129150390625,2021-11-28 22:44:38.781000+00:00,0.3692626953125,2021-11-28 22:44:38.781000+00:00,2.20947265625,2021-11-28 22:44:38.781000+00:00,0.048828125,2021-11-28 22:44:38.781000+00:00,0.0946044921875,2021-11-28 22:44:38.781000+00:00,0.1678466796875,2021-11-28 22:44:38.781000+00:00,0.5889892578125,2021-11-28 22:44:38.781000+00:00,0.909423828125,2021-11-28 22:44:38.781000+00:00,-0.054931640625,2021-11-28 22:44:38.781000+00:00,-0.018310546875,2021-11-28 22:44:38.781000+00:00,0.2227783203125,2021-11-28 22:44:38.781000+00:00,0.9735107421875,2021-11-28 22:44:38.781000+00:00,0.08544921875,2021-11-28 22:44:38.781000+00:00,0.347900390625,2021-11-28 22:44:38.781000+00:00,-0.09765625,2021-11-28 22:44:38.781000+00:00,0.286865234375,2021-11-28 22:44:38.781000+00:00,166.802978515625,2021-11-28 22:44:38.781000+00:00,-33.04997253417969,2021-11-28 22:44:38.781000+00:00
40,227.57568359375,2021-11-28 22:44:38.847000+00:00,26.10039422994873,2021-11-28 22:44:38.847000+00:00,24.217097386541013,2021-11-28 22:44:38.847000+00:00,24.766635778137815,2021-11-28 22:44:38.847000+00:00,23.84212439506595,2021-11-28 22:44:38.847000+00:00,19.44580078125,2021-11-28 22:44:38.847000+00:00,1.0406494140625,2021-11-28 22:44:38.847000+00:00,0.6103515625,2021-11-28 22:44:38.847000+00:00,-0.0335693359375,2021-11-28 22:44:38.847000+00:00,0.3814697265625,2021-11-28 22:44:38.847000+00:00,1.458740234375,2021-11-28 22:44:38.847000+00:00,1.226806640625,2021-11-28 22:44:38.847000+00:00,0.091552734375,2021-11-28 22:44:38.847000+00:00,-0.0823974609375,2021-11-28 22:44:38.847000+00:00,0.634765625,2021-11-28 22:44:38.847000+00:00,0.13427734375,2021-11-28 22:44:38.847000+00:00,0.079345703125,2021-11-28 22:44:38.847000+00:00,3.155517578125,2021-11-28 22:44:38.847000+00:00,1.739501953125,2021-11-28 22:44:38.847000+00:00,-0.0823974609375,2021-11-28 22:44:38.847000+00:00,0.25634765625,2021-11-28 22:44:38.847000+00:00,2.44140625,2021-11-28 22:44:38.847000+00:00,0.1373291015625,2021-11-28 22:44:38.847000+00:00,0.0457763671875,2021-11-28 22:44:38.847000+00:00,0.0,2021-11-28 22:44:38.847000+00:00,0.7293701171875,2021-11-28 22:44:38.847000+00:00,1.1627197265625,2021-11-28 22:44:38.847000+00:00,-0.152587890625,2021-11-28 22:44:38.847000+00:00,-0.0091552734375,2021-11-28 22:44:38.847000+00:00,0.37841796875,2021-11-28 22:44:38.847000+00:00,0.9979248046875,2021-11-28 22:44:38.847000+00:00,0.1556396484375,2021-11-28 22:44:38.847000+00:00,0.2410888671875,2021-11-28 22:44:38.847000+00:00,0.10986328125,2021-11-28 22:44:38.847000+00:00,0.25634765625,2021-11-28 22:44:38.847000+00:00,166.802978515625,2021-11-28 22:44:38.847000+00:00,-33.099971771240234,2021-11-28 22:44:38.848000+00:00
41,227.52685546875,2021-11-28 22:44:38.914000+00:00,26.796279920202025,2021-11-28 22:44:38.914000+00:00,24.976951798707457,2021-11-28 22:44:38.914000+00:00,25.490538239051517,2021-11-28 22:44:38.914000+00:00,24.54684765403592,2021-11-28 22:44:38.914000+00:00,18.88427734375,2021-11-28 22:44:38.914000+00:00,1.03759765625,2021-11-28 22:44:38.914000+00:00,0.1190185546875,2021-11-28 22:44:38.914000+00:00,-0.0946044921875,2021-11-28 22:44:38.914000+00:00,0.7720947265625,2021-11-28 22:44:38.914000+00:00,1.5716552734375,2021-11-28 22:44:38.914000+00:00,1.5655517578125,2021-11-28 22:44:38.914000+00:00,0.1953125,2021-11-28 22:44:38.914000+00:00,0.01220703125,2021-11-28 22:44:38.914000+00:00,0.37841796875,2021-11-28 22:44:38.914000+00:00,-0.0640869140625,2021-11-28 22:44:38.914000+00:00,-0.2410888671875,2021-11-28 22:44:38.914000+00:00,2.7374267578125,2021-11-28 22:44:38.914000+00:00,1.654052734375,2021-11-28 22:44:38.914000+00:00,-0.0701904296875,2021-11-28 22:44:38.914000+00:00,0.2777099609375,2021-11-28 22:44:38.914000+00:00,2.423095703125,2021-11-28 22:44:38.914000+00:00,-0.2532958984375,2021-11-28 22:44:38.914000+00:00,-0.0244140625,2021-11-28 22:44:38.914000+00:00,0.0,2021-11-28 22:44:38.914000+00:00,0.7080078125,2021-11-28 22:44:38.914000+00:00,1.0986328125,2021-11-28 22:44:38.914000+00:00,-0.1007080078125,2021-11-28 22:44:38.914000+00:00,0.213623046875,2021-11-28 22:44:38.914000+00:00,0.555419921875,2021-11-28 22:44:38.914000+00:00,0.946044921875,2021-11-28 22:44:38.914000+00:00,0.1953125,2021-11-28 22:44:38.914000+00:00,0.52490234375,2021-11-28 22:44:38.914000+00:00,-0.01220703125,2021-11-28 22:44:38.914000+00:00,0.1251220703125,2021-11-28 22:44:38.914000+00:00,166.802978515625,2021-11-28 22:44:38.914000+00:00,-33.14997100830078,2021-11-28 22:44:38.914000+00:00
42,227.50244140625,2021-11-28 22:44:38.981000+00:00,26.272025229786987,2021-11-28 22:44:38.981000+00:00,24.42586546745947,2021-11-28 22:44:38.981000+00:00,25.061437685297243,2021-11-28 22:44:38.981000+00:00,24.01223000930008,2021-11-28 22:44:38.981000+00:00,20.013427734375,2021-11-28 22:44:38.981000+00:00,0.677490234375,2021-11-28 22:44:38.981000+00:00,0.390625,2021-11-28 22:44:38.981000+00:00,-0.018310546875,2021-11-28 22:44:38.981000+00:00,0.323486328125,2021-11-28 22:44:38.981000+00:00,1.2420654296875,2021-11-28 22:44:38.981000+00:00,1.0650634765625,2021-11-28 22:44:38.981000+00:00,0.006103515625,2021-11-28 22:44:38.981000+00:00,0.2685546875,2021-11-28 22:44:38.981000+00:00,0.225830078125,2021-11-28 22:44:38.981000+00:00,0.0762939453125,2021-11-28 22:44:38.981000+00:00,0.0030517578125,2021-11-28 22:44:38.981000+00:00,3.2562255859375,2021-11-28 22:44:38.981000+00:00,1.904296875,2021-11-28 22:44:38.981000+00:00,-0.0030517578125,2021-11-28 22:44:38.981000+00:00,0.4180908203125,2021-11-28 22:44:38.981000+00:00,2.8076171875,2021-11-28 22:44:38.981000+00:00,-0.01220703125,2021-11-28 22:44:38.981000+00:00,0.311279296875,2021-11-28 22:44:38.981000+00:00,0.177001953125,2021-11-28 22:44:38.981000+00:00,0.8392333984375,2021-11-28 22:44:38.981000+00:00,1.0589599609375,2021-11-28 22:44:38.981000+00:00,0.0,2021-11-28 22:44:38.981000+00:00,0.006103515625,2021-11-28 22:44:38.981000+00:00,0.421142578125,2021-11-28 22:44:38.981000+00:00,0.9307861328125,2021-11-28 22:44:38.981000+00:00,0.25634765625,2021-11-28 22:44:38.981000+00:00,0.225830078125,2021-11-28 22:44:38.981000+00:00,-0.079345703125,2021-11-28 22:44:38.981000+00:00,0.335693359375,2021-11-28 22:44:38.981000+00:00,166.802978515625,2021-11-28 22:44:38.981000+00:00,-33.19997024536133,2021-11-28 22:44:38.981000+00:00
43,227.42919921875,2021-11-28 22:44:39.047000+00:00,26.356280447889404,2021-11-28 22:44:39.047000+00:00,24.432005705133545,2021-11-28 22:44:39.047000+00:00,25.067988838789677,2021-11-28 22:44:39.047000+00:00,24.04260601184189,2021-11-28 22:44:39.047000+00:00,21.051025390625,2021-11-28 22:44:39.047000+00:00,0.9552001953125,2021-11-28 22:44:39.047000+00:00,0.30517578125,2021-11-28 22:44:39.047000+00:00,-0.042724609375,2021-11-28 22:44:39.047000+00:00,0.390625,2021-11-28 22:44:39.047000+00:00,1.4556884765625,2021-11-28 22:44:39.047000+00:00,1.11083984375,2021-11-28 22:44:39.047000+00:00,0.1007080078125,2021-11-28 22:44:39.047000+00:00,0.1068115234375,2021-11-28 22:44:39.047000+00:00,0.3875732421875,2021-11-28 22:44:39.047000+00:00,-0.0457763671875,2021-11-28 22:44:39.047000+00:00,-0.146484375,2021-11-28 22:44:39.047000+00:00,3.45458984375,2021-11-28 22:44:39.047000+00:00,1.9775390625,2021-11-28 22:44:39.047000+00:00,0.0335693359375,2021-11-28 22:44:39.047000+00:00,0.5218505859375,2021-11-28 22:44:39.047000+00:00,2.6031494140625,2021-11-28 22:44:39.047000+00:00,0.0579833984375,2021-11-28 22:44:39.047000+00:00,-0.048828125,2021-11-28 22:44:39.047000+00:00,0.0396728515625,2021-11-28 22:44:39.047000+00:00,0.653076171875,2021-11-28 22:44:39.047000+00:00,1.361083984375,2021-11-28 22:44:39.047000+00:00,-0.164794921875,2021-11-28 22:44:39.047000+00:00,-0.067138671875,2021-11-28 22:44:39.047000+00:00,0.9307861328125,2021-11-28 22:44:39.047000+00:00,1.019287109375,2021-11-28 22:44:39.047000+00:00,0.20751953125,2021-11-28 22:44:39.047000+00:00,0.30517578125,2021-11-28 22:44:39.047000+00:00,-0.0701904296875,2021-11-28 22:44:39.047000+00:00,0.23193359375,2021-11-28 22:44:39.047000+00:00,166.802978515625,2021-11-28 22:44:39.047000+00:00,-33.249969482421875,2021-11-28 22:44:39.048000+00:00
