idx,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:V5QSET,L:V5QSET Timestamp
10,24.39055910083356,2021-12-20 22:31:37.785000+00:00,230.01708984375,2021-12-20 22:31:37.785000+00:00,26.30323086612121,2021-12-20 22:31:37.785000+00:00,181.92138671875,2021-12-20 22:31:37.785000+00:00,24.989374996880493,2021-12-20 22:31:37.785000+00:00,23.98489160701245,2021-12-20 22:31:37.785000+00:00,11.669921875,2021-12-20 22:31:37.785000+00:00,0.48828125,2021-12-20 22:31:37.785000+00:00,0.2593994140625,2021-12-20 22:31:37.785000+00:00,-0.0640869140625,2021-12-20 22:31:37.785000+00:00,-0.0518798828125,2021-12-20 22:31:37.785000+00:00,1.275634765625,2021-12-20 22:31:37.785000+00:00,0.68359375,2021-12-20 22:31:37.785000+00:00,0.13427734375,2021-12-20 22:31:37.785000+00:00,-0.335693359375,2021-12-20 22:31:37.785000+00:00,0.3082275390625,2021-12-20 22:31:37.785000+00:00,0.762939453125,2021-12-20 22:31:37.785000+00:00,0.0732421875,2021-12-20 22:31:37.785000+00:00,0.7293701171875,2021-12-20 22:31:37.785000+00:00,0.885009765625,2021-12-20 22:31:37.785000+00:00,0.164794921875,2021-12-20 22:31:37.785000+00:00,0.079345703125,2021-12-20 22:31:37.785000+00:00,0.7049560546875,2021-12-20 22:31:37.785000+00:00,0.1068115234375,2021-12-20 22:31:37.785000+00:00,0.1434326171875,2021-12-20 22:31:37.785000+00:00,0.0579833984375,2021-12-20 22:31:37.785000+00:00,0.06103515625,2021-12-20 22:31:37.785000+00:00,0.2899169921875,2021-12-20 22:31:37.785000+00:00,-0.048828125,2021-12-20 22:31:37.785000+00:00,0.2716064453125,2021-12-20 22:31:37.785000+00:00,0.1434326171875,2021-12-20 22:31:37.785000+00:00,1.0467529296875,2021-12-20 22:31:37.785000+00:00,0.1373291015625,2021-12-20 22:31:37.785000+00:00,0.5615234375,2021-12-20 22:31:37.785000+00:00,0.0396728515625,2021-12-20 22:31:37.785000+00:00,0.042724609375,2021-12-20 22:31:37.785000+00:00,-31.965028762817383,2021-12-20 22:31:37.785000+00:00
11,24.453496536992795,2021-12-20 22:31:37.851000+00:00,229.98046875,2021-12-20 22:31:37.851000+00:00,26.2876280479541,2021-12-20 22:31:37.851000+00:00,181.82373046875,2021-12-20 22:31:37.851000+00:00,25.00902845735779,2021-12-20 22:31:37.851000+00:00,23.96059080497901,2021-12-20 22:31:37.851000+00:00,12.07275390625,2021-12-20 22:31:37.851000+00:00,0.531005859375,2021-12-20 22:31:37.851000+00:00,0.3173828125,2021-12-20 22:31:37.851000+00:00,0.091552734375,2021-12-20 22:31:37.851000+00:00,0.054931640625,2021-12-20 22:31:37.851000+00:00,1.25732421875,2021-12-20 22:31:37.851000+00:00,0.7904052734375,2021-12-20 22:31:37.851000+00:00,0.128173828125,2021-12-20 22:31:37.851000+00:00,-0.469970703125,2021-12-20 22:31:37.851000+00:00,0.1373291015625,2021-12-20 22:31:37.851000+00:00,0.9918212890625,2021-12-20 22:31:37.851000+00:00,0.13427734375,2021-12-20 22:31:37.851000+00:00,0.830078125,2021-12-20 22:31:37.851000+00:00,0.7537841796875,2021-12-20 22:31:37.851000+00:00,0.0091552734375,2021-12-20 22:31:37.851000+00:00,0.1312255859375,2021-12-20 22:31:37.851000+00:00,0.3997802734375,2021-12-20 22:31:37.851000+00:00,0.146484375,2021-12-20 22:31:37.851000+00:00,0.1861572265625,2021-12-20 22:31:37.851000+00:00,0.1068115234375,2021-12-20 22:31:37.851000+00:00,0.091552734375,2021-12-20 22:31:37.851000+00:00,0.3997802734375,2021-12-20 22:31:37.851000+00:00,-0.0244140625,2021-12-20 22:31:37.851000+00:00,0.3021240234375,2021-12-20 22:31:37.851000+00:00,0.1129150390625,2021-12-20 22:31:37.851000+00:00,1.068115234375,2021-12-20 22:31:37.851000+00:00,0.189208984375,2021-12-20 22:31:37.851000+00:00,0.4486083984375,2021-12-20 22:31:37.851000+00:00,-0.0457763671875,2021-12-20 22:31:37.851000+00:00,0.0518798828125,2021-12-20 22:31:37.851000+00:00,-31.965028762817383,2021-12-20 22:31:37.852000+00:00
12,24.51029373547797,2021-12-20 22:31:37.918000+00:00,229.99267578125,2021-12-20 22:31:37.918000+00:00,26.346918756989133,2021-12-20 22:31:37.918000+00:00,181.72607421875,2021-12-20 22:31:37.918000+00:00,25.058162108551027,2021-12-20 22:31:37.918000+00:00,24.100320416671327,2021-12-20 22:31:37.918000+00:00,10.516357421875,2021-12-20 22:31:37.918000+00:00,0.52490234375,2021-12-20 22:31:37.918000+00:00,0.2227783203125,2021-12-20 22:31:37.918000+00:00,-0.0518798828125,2021-12-20 22:31:37.918000+00:00,-0.0701904296875,2021-12-20 22:31:37.918000+00:00,1.2542724609375,2021-12-20 22:31:37.918000+00:00,0.616455078125,2021-12-20 22:31:37.918000+00:00,0.09765625,2021-12-20 22:31:37.918000+00:00,-0.3814697265625,2021-12-20 22:31:37.918000+00:00,0.1953125,2021-12-20 22:31:37.918000+00:00,0.62255859375,2021-12-20 22:31:37.918000+00:00,-0.0030517578125,2021-12-20 22:31:37.918000+00:00,0.6134033203125,2021-12-20 22:31:37.918000+00:00,0.762939453125,2021-12-20 22:31:37.918000+00:00,0.250244140625,2021-12-20 22:31:37.918000+00:00,0.213623046875,2021-12-20 22:31:37.918000+00:00,0.50048828125,2021-12-20 22:31:37.918000+00:00,0.128173828125,2021-12-20 22:31:37.918000+00:00,0.10986328125,2021-12-20 22:31:37.918000+00:00,0.1434326171875,2021-12-20 22:31:37.918000+00:00,0.06103515625,2021-12-20 22:31:37.918000+00:00,0.396728515625,2021-12-20 22:31:37.918000+00:00,-0.103759765625,2021-12-20 22:31:37.918000+00:00,0.1861572265625,2021-12-20 22:31:37.918000+00:00,0.1312255859375,2021-12-20 22:31:37.918000+00:00,1.1322021484375,2021-12-20 22:31:37.918000+00:00,0.15869140625,2021-12-20 22:31:37.918000+00:00,0.5157470703125,2021-12-20 22:31:37.918000+00:00,0.1007080078125,2021-12-20 22:31:37.918000+00:00,0.201416015625,2021-12-20 22:31:37.918000+00:00,-31.965028762817383,2021-12-20 22:31:37.919000+00:00
13,24.559415636870543,2021-12-20 22:31:37.985000+00:00,230.01708984375,2021-12-20 22:31:37.985000+00:00,26.434294538724973,2021-12-20 22:31:37.985000+00:00,181.62841796875,2021-12-20 22:31:37.985000+00:00,25.113846913236696,2021-12-20 22:31:37.985000+00:00,24.10639561717969,2021-12-20 22:31:37.985000+00:00,10.723876953125,2021-12-20 22:31:37.985000+00:00,0.30517578125,2021-12-20 22:31:37.985000+00:00,0.13427734375,2021-12-20 22:31:37.985000+00:00,0.152587890625,2021-12-20 22:31:37.985000+00:00,-0.2655029296875,2021-12-20 22:31:37.985000+00:00,1.57470703125,2021-12-20 22:31:37.985000+00:00,0.7537841796875,2021-12-20 22:31:37.985000+00:00,0.1007080078125,2021-12-20 22:31:37.985000+00:00,-0.408935546875,2021-12-20 22:31:37.985000+00:00,0.2166748046875,2021-12-20 22:31:37.985000+00:00,0.750732421875,2021-12-20 22:31:37.985000+00:00,-0.0885009765625,2021-12-20 22:31:37.985000+00:00,0.811767578125,2021-12-20 22:31:37.985000+00:00,0.7720947265625,2021-12-20 22:31:37.985000+00:00,0.1068115234375,2021-12-20 22:31:37.985000+00:00,0.1678466796875,2021-12-20 22:31:37.985000+00:00,0.537109375,2021-12-20 22:31:37.985000+00:00,0.0335693359375,2021-12-20 22:31:37.985000+00:00,0.225830078125,2021-12-20 22:31:37.985000+00:00,0.140380859375,2021-12-20 22:31:37.985000+00:00,0.1312255859375,2021-12-20 22:31:37.985000+00:00,0.396728515625,2021-12-20 22:31:37.985000+00:00,-0.0732421875,2021-12-20 22:31:37.985000+00:00,0.1129150390625,2021-12-20 22:31:37.985000+00:00,0.2227783203125,2021-12-20 22:31:37.985000+00:00,1.123046875,2021-12-20 22:31:37.985000+00:00,-0.030517578125,2021-12-20 22:31:37.985000+00:00,0.32958984375,2021-12-20 22:31:37.985000+00:00,0.128173828125,2021-12-20 22:31:37.985000+00:00,0.0885009765625,2021-12-20 22:31:37.985000+00:00,-31.965028762817383,2021-12-20 22:31:37.985000+00:00
14,24.559415636870543,2021-12-20 22:31:38.052000+00:00,229.96826171875,2021-12-20 22:31:38.052000+00:00,26.45301792052551,2021-12-20 22:31:38.052000+00:00,181.53076171875,2021-12-20 22:31:38.052000+00:00,25.149878257445067,2021-12-20 22:31:38.052000+00:00,24.11854601819641,2021-12-20 22:31:38.052000+00:00,11.602783203125,2021-12-20 22:31:38.052000+00:00,0.4608154296875,2021-12-20 22:31:38.052000+00:00,0.1556396484375,2021-12-20 22:31:38.052000+00:00,0.1800537109375,2021-12-20 22:31:38.052000+00:00,0.1373291015625,2021-12-20 22:31:38.052000+00:00,1.18408203125,2021-12-20 22:31:38.052000+00:00,0.7049560546875,2021-12-20 22:31:38.052000+00:00,0.1251220703125,2021-12-20 22:31:38.052000+00:00,-0.408935546875,2021-12-20 22:31:38.052000+00:00,0.10986328125,2021-12-20 22:31:38.052000+00:00,0.76904296875,2021-12-20 22:31:38.052000+00:00,-0.0030517578125,2021-12-20 22:31:38.052000+00:00,1.0223388671875,2021-12-20 22:31:38.052000+00:00,0.8575439453125,2021-12-20 22:31:38.052000+00:00,0.08544921875,2021-12-20 22:31:38.052000+00:00,0.152587890625,2021-12-20 22:31:38.052000+00:00,0.6500244140625,2021-12-20 22:31:38.052000+00:00,0.1434326171875,2021-12-20 22:31:38.052000+00:00,0.0396728515625,2021-12-20 22:31:38.052000+00:00,0.13427734375,2021-12-20 22:31:38.052000+00:00,-0.006103515625,2021-12-20 22:31:38.052000+00:00,0.3662109375,2021-12-20 22:31:38.052000+00:00,0.0457763671875,2021-12-20 22:31:38.052000+00:00,0.1007080078125,2021-12-20 22:31:38.052000+00:00,0.201416015625,2021-12-20 22:31:38.052000+00:00,1.153564453125,2021-12-20 22:31:38.052000+00:00,0.0579833984375,2021-12-20 22:31:38.052000+00:00,0.4180908203125,2021-12-20 22:31:38.052000+00:00,0.1251220703125,2021-12-20 22:31:38.052000+00:00,0.1739501953125,2021-12-20 22:31:38.052000+00:00,-31.965028762817383,2021-12-20 22:31:38.052000+00:00
15,24.28617506037433,2021-12-20 22:31:38.118000+00:00,229.98046875,2021-12-20 22:31:38.118000+00:00,26.07230915724792,2021-12-20 22:31:38.118000+00:00,181.43310546875,2021-12-20 22:31:38.118000+00:00,24.825596159569702,2021-12-20 22:31:38.118000+00:00,23.96666600548737,2021-12-20 22:31:38.118000+00:00,10.479736328125,2021-12-20 22:31:38.118000+00:00,0.482177734375,2021-12-20 22:31:38.118000+00:00,0.1373291015625,2021-12-20 22:31:38.118000+00:00,0.0732421875,2021-12-20 22:31:38.118000+00:00,0.054931640625,2021-12-20 22:31:38.118000+00:00,1.0345458984375,2021-12-20 22:31:38.118000+00:00,0.4486083984375,2021-12-20 22:31:38.118000+00:00,0.15869140625,2021-12-20 22:31:38.118000+00:00,-0.3448486328125,2021-12-20 22:31:38.118000+00:00,0.4150390625,2021-12-20 22:31:38.118000+00:00,0.640869140625,2021-12-20 22:31:38.118000+00:00,-0.006103515625,2021-12-20 22:31:38.118000+00:00,0.7965087890625,2021-12-20 22:31:38.118000+00:00,0.6256103515625,2021-12-20 22:31:38.118000+00:00,0.0732421875,2021-12-20 22:31:38.118000+00:00,0.177001953125,2021-12-20 22:31:38.118000+00:00,0.701904296875,2021-12-20 22:31:38.118000+00:00,0.140380859375,2021-12-20 22:31:38.118000+00:00,-0.0335693359375,2021-12-20 22:31:38.118000+00:00,0.3021240234375,2021-12-20 22:31:38.118000+00:00,-0.213623046875,2021-12-20 22:31:38.118000+00:00,0.347900390625,2021-12-20 22:31:38.118000+00:00,-0.103759765625,2021-12-20 22:31:38.118000+00:00,0.15869140625,2021-12-20 22:31:38.118000+00:00,0.1800537109375,2021-12-20 22:31:38.118000+00:00,1.1962890625,2021-12-20 22:31:38.118000+00:00,0.1678466796875,2021-12-20 22:31:38.118000+00:00,0.439453125,2021-12-20 22:31:38.118000+00:00,0.018310546875,2021-12-20 22:31:38.118000+00:00,0.1007080078125,2021-12-20 22:31:38.118000+00:00,-31.965028762817383,2021-12-20 22:31:38.119000+00:00
16,24.30152565455951,2021-12-20 22:31:38.185000+00:00,229.98046875,2021-12-20 22:31:38.185000+00:00,26.12847930264953,2021-12-20 22:31:38.185000+00:00,181.33544921875,2021-12-20 22:31:38.185000+00:00,24.84852519679321,2021-12-20 22:31:38.185000+00:00,23.90287640014957,2021-12-20 22:31:38.185000+00:00,11.114501953125,2021-12-20 22:31:38.185000+00:00,0.5157470703125,2021-12-20 22:31:38.185000+00:00,0.0885009765625,2021-12-20 22:31:38.185000+00:00,0.0213623046875,2021-12-20 22:31:38.185000+00:00,-0.042724609375,2021-12-20 22:31:38.185000+00:00,1.348876953125,2021-12-20 22:31:38.185000+00:00,0.750732421875,2021-12-20 22:31:38.185000+00:00,0.15869140625,2021-12-20 22:31:38.185000+00:00,-0.3997802734375,2021-12-20 22:31:38.185000+00:00,0.0823974609375,2021-12-20 22:31:38.185000+00:00,0.7537841796875,2021-12-20 22:31:38.185000+00:00,-0.06103515625,2021-12-20 22:31:38.185000+00:00,0.9033203125,2021-12-20 22:31:38.185000+00:00,0.701904296875,2021-12-20 22:31:38.185000+00:00,0.1129150390625,2021-12-20 22:31:38.185000+00:00,0.13427734375,2021-12-20 22:31:38.185000+00:00,0.5035400390625,2021-12-20 22:31:38.185000+00:00,0.09765625,2021-12-20 22:31:38.185000+00:00,0.146484375,2021-12-20 22:31:38.185000+00:00,0.0396728515625,2021-12-20 22:31:38.185000+00:00,-0.006103515625,2021-12-20 22:31:38.185000+00:00,0.3143310546875,2021-12-20 22:31:38.185000+00:00,0.140380859375,2021-12-20 22:31:38.185000+00:00,0.4974365234375,2021-12-20 22:31:38.185000+00:00,0.1129150390625,2021-12-20 22:31:38.185000+00:00,1.0101318359375,2021-12-20 22:31:38.185000+00:00,0.0030517578125,2021-12-20 22:31:38.185000+00:00,0.4608154296875,2021-12-20 22:31:38.185000+00:00,-0.0244140625,2021-12-20 22:31:38.185000+00:00,0.0396728515625,2021-12-20 22:31:38.185000+00:00,-31.965028762817383,2021-12-20 22:31:38.185000+00:00
17,24.53638974559277,2021-12-20 22:31:38.252000+00:00,229.99267578125,2021-12-20 22:31:38.252000+00:00,26.315713120654905,2021-12-20 22:31:38.252000+00:00,181.23779296875,2021-12-20 22:31:38.252000+00:00,25.087642299266967,2021-12-20 22:31:38.252000+00:00,24.14588442048404,2021-12-20 22:31:38.252000+00:00,9.405517578125,2021-12-20 22:31:38.252000+00:00,0.3448486328125,2021-12-20 22:31:38.252000+00:00,0.2105712890625,2021-12-20 22:31:38.252000+00:00,0.054931640625,2021-12-20 22:31:38.252000+00:00,-0.01220703125,2021-12-20 22:31:38.252000+00:00,1.1688232421875,2021-12-20 22:31:38.252000+00:00,0.634765625,2021-12-20 22:31:38.252000+00:00,0.201416015625,2021-12-20 22:31:38.252000+00:00,-0.4364013671875,2021-12-20 22:31:38.252000+00:00,0.0946044921875,2021-12-20 22:31:38.252000+00:00,0.5859375,2021-12-20 22:31:38.252000+00:00,-0.079345703125,2021-12-20 22:31:38.252000+00:00,0.8544921875,2021-12-20 22:31:38.252000+00:00,0.7568359375,2021-12-20 22:31:38.252000+00:00,0.0152587890625,2021-12-20 22:31:38.252000+00:00,0.103759765625,2021-12-20 22:31:38.252000+00:00,0.40283203125,2021-12-20 22:31:38.252000+00:00,0.2685546875,2021-12-20 22:31:38.252000+00:00,0.146484375,2021-12-20 22:31:38.252000+00:00,0.048828125,2021-12-20 22:31:38.252000+00:00,0.1220703125,2021-12-20 22:31:38.252000+00:00,0.3173828125,2021-12-20 22:31:38.252000+00:00,0.0244140625,2021-12-20 22:31:38.252000+00:00,-0.042724609375,2021-12-20 22:31:38.252000+00:00,0.0732421875,2021-12-20 22:31:38.252000+00:00,0.9674072265625,2021-12-20 22:31:38.252000+00:00,0.0244140625,2021-12-20 22:31:38.252000+00:00,0.3662109375,2021-12-20 22:31:38.252000+00:00,0.0518798828125,2021-12-20 22:31:38.252000+00:00,0.189208984375,2021-12-20 22:31:38.252000+00:00,-31.965028762817383,2021-12-20 22:31:38.252000+00:00
18,24.501083378966857,2021-12-20 22:31:38.318000+00:00,229.99267578125,2021-12-20 22:31:38.318000+00:00,26.337557066088863,2021-12-20 22:31:38.318000+00:00,181.14013671875,2021-12-20 22:31:38.318000+00:00,25.041784224819946,2021-12-20 22:31:38.318000+00:00,24.148922020738222,2021-12-20 22:31:38.318000+00:00,9.698486328125,2021-12-20 22:31:38.318000+00:00,0.408935546875,2021-12-20 22:31:38.318000+00:00,0.3143310546875,2021-12-20 22:31:38.318000+00:00,0.0,2021-12-20 22:31:38.318000+00:00,-0.0335693359375,2021-12-20 22:31:38.318000+00:00,1.2786865234375,2021-12-20 22:31:38.318000+00:00,0.5706787109375,2021-12-20 22:31:38.318000+00:00,0.1007080078125,2021-12-20 22:31:38.318000+00:00,-0.396728515625,2021-12-20 22:31:38.318000+00:00,0.2532958984375,2021-12-20 22:31:38.318000+00:00,0.6622314453125,2021-12-20 22:31:38.318000+00:00,0.08544921875,2021-12-20 22:31:38.318000+00:00,0.775146484375,2021-12-20 22:31:38.318000+00:00,0.7843017578125,2021-12-20 22:31:38.318000+00:00,0.0457763671875,2021-12-20 22:31:38.318000+00:00,0.1129150390625,2021-12-20 22:31:38.318000+00:00,0.4638671875,2021-12-20 22:31:38.318000+00:00,0.0732421875,2021-12-20 22:31:38.318000+00:00,0.2166748046875,2021-12-20 22:31:38.318000+00:00,-0.0640869140625,2021-12-20 22:31:38.318000+00:00,-0.0152587890625,2021-12-20 22:31:38.318000+00:00,0.360107421875,2021-12-20 22:31:38.318000+00:00,-0.0762939453125,2021-12-20 22:31:38.318000+00:00,0.1251220703125,2021-12-20 22:31:38.318000+00:00,0.10986328125,2021-12-20 22:31:38.318000+00:00,1.01318359375,2021-12-20 22:31:38.318000+00:00,0.0152587890625,2021-12-20 22:31:38.318000+00:00,0.3265380859375,2021-12-20 22:31:38.318000+00:00,-0.01220703125,2021-12-20 22:31:38.318000+00:00,0.1068115234375,2021-12-20 22:31:38.318000+00:00,-31.965028762817383,2021-12-20 22:31:38.319000+00:00
19,24.559415636870543,2021-12-20 22:31:38.385000+00:00,229.931640625,2021-12-20 22:31:38.385000+00:00,26.40620946602417,2021-12-20 22:31:38.385000+00:00,181.04248046875,2021-12-20 22:31:38.385000+00:00,25.136775950460205,2021-12-20 22:31:38.385000+00:00,24.151959620992404,2021-12-20 22:31:38.385000+00:00,11.62109375,2021-12-20 22:31:38.385000+00:00,0.4119873046875,2021-12-20 22:31:38.385000+00:00,0.3143310546875,2021-12-20 22:31:38.385000+00:00,0.1007080078125,2021-12-20 22:31:38.385000+00:00,0.0274658203125,2021-12-20 22:31:38.385000+00:00,1.251220703125,2021-12-20 22:31:38.385000+00:00,0.7171630859375,2021-12-20 22:31:38.385000+00:00,0.15869140625,2021-12-20 22:31:38.385000+00:00,-0.390625,2021-12-20 22:31:38.385000+00:00,0.3143310546875,2021-12-20 22:31:38.385000+00:00,0.86669921875,2021-12-20 22:31:38.385000+00:00,0.0244140625,2021-12-20 22:31:38.385000+00:00,0.9857177734375,2021-12-20 22:31:38.385000+00:00,0.7354736328125,2021-12-20 22:31:38.385000+00:00,0.2044677734375,2021-12-20 22:31:38.385000+00:00,0.164794921875,2021-12-20 22:31:38.385000+00:00,0.4913330078125,2021-12-20 22:31:38.385000+00:00,0.0823974609375,2021-12-20 22:31:38.385000+00:00,0.2288818359375,2021-12-20 22:31:38.385000+00:00,0.0640869140625,2021-12-20 22:31:38.385000+00:00,0.042724609375,2021-12-20 22:31:38.385000+00:00,0.2685546875,2021-12-20 22:31:38.385000+00:00,0.103759765625,2021-12-20 22:31:38.385000+00:00,0.213623046875,2021-12-20 22:31:38.385000+00:00,0.1708984375,2021-12-20 22:31:38.385000+00:00,0.9918212890625,2021-12-20 22:31:38.385000+00:00,0.1434326171875,2021-12-20 22:31:38.385000+00:00,0.555419921875,2021-12-20 22:31:38.385000+00:00,-0.03662109375,2021-12-20 22:31:38.385000+00:00,0.250244140625,2021-12-20 22:31:38.385000+00:00,-31.965028762817383,2021-12-20 22:31:38.386000+00:00
20,24.524109270244622,2021-12-20 22:31:38.452000+00:00,229.96826171875,2021-12-20 22:31:38.452000+00:00,26.36564213878967,2021-12-20 22:31:38.452000+00:00,180.94482421875,2021-12-20 22:31:38.452000+00:00,25.028681917835083,2021-12-20 22:31:38.452000+00:00,24.11550841794223,2021-12-20 22:31:38.452000+00:00,10.791015625,2021-12-20 22:31:38.452000+00:00,0.42724609375,2021-12-20 22:31:38.452000+00:00,0.335693359375,2021-12-20 22:31:38.452000+00:00,-0.0030517578125,2021-12-20 22:31:38.452000+00:00,-0.0335693359375,2021-12-20 22:31:38.452000+00:00,1.4007568359375,2021-12-20 22:31:38.452000+00:00,0.665283203125,2021-12-20 22:31:38.452000+00:00,0.10986328125,2021-12-20 22:31:38.452000+00:00,-0.3204345703125,2021-12-20 22:31:38.452000+00:00,0.30517578125,2021-12-20 22:31:38.452000+00:00,0.616455078125,2021-12-20 22:31:38.452000+00:00,-0.030517578125,2021-12-20 22:31:38.452000+00:00,0.84228515625,2021-12-20 22:31:38.452000+00:00,0.69580078125,2021-12-20 22:31:38.452000+00:00,0.25634765625,2021-12-20 22:31:38.452000+00:00,0.1800537109375,2021-12-20 22:31:38.452000+00:00,0.45166015625,2021-12-20 22:31:38.452000+00:00,0.042724609375,2021-12-20 22:31:38.452000+00:00,0.054931640625,2021-12-20 22:31:38.452000+00:00,0.1068115234375,2021-12-20 22:31:38.452000+00:00,0.1800537109375,2021-12-20 22:31:38.452000+00:00,0.2899169921875,2021-12-20 22:31:38.452000+00:00,0.03662109375,2021-12-20 22:31:38.452000+00:00,0.091552734375,2021-12-20 22:31:38.452000+00:00,0.1556396484375,2021-12-20 22:31:38.452000+00:00,1.1383056640625,2021-12-20 22:31:38.452000+00:00,0.0152587890625,2021-12-20 22:31:38.452000+00:00,0.42724609375,2021-12-20 22:31:38.452000+00:00,0.0091552734375,2021-12-20 22:31:38.452000+00:00,0.0579833984375,2021-12-20 22:31:38.452000+00:00,-31.965028762817383,2021-12-20 22:31:38.452000+00:00
21,24.26775434735211,2021-12-20 22:31:38.518000+00:00,229.91943359375,2021-12-20 22:31:38.518000+00:00,26.115997048115844,2021-12-20 22:31:38.518000+00:00,180.84716796875,2021-12-20 22:31:38.518000+00:00,24.81904500607727,2021-12-20 22:31:38.518000+00:00,23.854274796082677,2021-12-20 22:31:38.518000+00:00,10.07080078125,2021-12-20 22:31:38.518000+00:00,0.372314453125,2021-12-20 22:31:38.518000+00:00,0.335693359375,2021-12-20 22:31:38.518000+00:00,0.1922607421875,2021-12-20 22:31:38.518000+00:00,0.0885009765625,2021-12-20 22:31:38.518000+00:00,1.1810302734375,2021-12-20 22:31:38.518000+00:00,1.0040283203125,2021-12-20 22:31:38.518000+00:00,0.2288818359375,2021-12-20 22:31:38.518000+00:00,-0.3631591796875,2021-12-20 22:31:38.518000+00:00,0.048828125,2021-12-20 22:31:38.518000+00:00,0.6317138671875,2021-12-20 22:31:38.518000+00:00,0.1068115234375,2021-12-20 22:31:38.518000+00:00,0.653076171875,2021-12-20 22:31:38.518000+00:00,0.7476806640625,2021-12-20 22:31:38.518000+00:00,-0.018310546875,2021-12-20 22:31:38.518000+00:00,0.1678466796875,2021-12-20 22:31:38.518000+00:00,0.32958984375,2021-12-20 22:31:38.518000+00:00,-0.067138671875,2021-12-20 22:31:38.518000+00:00,0.1373291015625,2021-12-20 22:31:38.518000+00:00,0.2288818359375,2021-12-20 22:31:38.518000+00:00,0.0640869140625,2021-12-20 22:31:38.518000+00:00,0.4150390625,2021-12-20 22:31:38.518000+00:00,-0.054931640625,2021-12-20 22:31:38.518000+00:00,-0.018310546875,2021-12-20 22:31:38.518000+00:00,0.164794921875,2021-12-20 22:31:38.518000+00:00,0.9857177734375,2021-12-20 22:31:38.518000+00:00,-0.0152587890625,2021-12-20 22:31:38.518000+00:00,0.3814697265625,2021-12-20 22:31:38.518000+00:00,-0.0885009765625,2021-12-20 22:31:38.518000+00:00,0.128173828125,2021-12-20 22:31:38.518000+00:00,-31.965028762817383,2021-12-20 22:31:38.519000+00:00
