idx,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
110,225.575439453125,2021-11-29 22:56:31.465000+00:00,25.966209993711548,2021-11-29 22:56:31.465000+00:00,23.939251631789244,2021-11-29 22:56:31.465000+00:00,171.539306640625,2021-11-29 22:56:31.465000+00:00,11.669921875,2021-11-29 22:56:31.465000+00:00,0.3143310546875,2021-11-29 22:56:31.465000+00:00,0.335693359375,2021-11-29 22:56:31.465000+00:00,0.006103515625,2021-11-29 22:56:31.465000+00:00,-0.1983642578125,2021-11-29 22:56:31.465000+00:00,1.4495849609375,2021-11-29 22:56:31.465000+00:00,0.5523681640625,2021-11-29 22:56:31.465000+00:00,-0.1068115234375,2021-11-29 22:56:31.465000+00:00,0.738525390625,2021-11-29 22:56:31.465000+00:00,0.2410888671875,2021-11-29 22:56:31.465000+00:00,0.8758544921875,2021-11-29 22:56:31.465000+00:00,-0.1983642578125,2021-11-29 22:56:31.465000+00:00,1.46484375,2021-11-29 22:56:31.465000+00:00,1.055908203125,2021-11-29 22:56:31.465000+00:00,-0.1708984375,2021-11-29 22:56:31.465000+00:00,0.1708984375,2021-11-29 22:56:31.465000+00:00,0.5218505859375,2021-11-29 22:56:31.465000+00:00,0.0579833984375,2021-11-29 22:56:31.465000+00:00,0.1861572265625,2021-11-29 22:56:31.465000+00:00,-0.067138671875,2021-11-29 22:56:31.465000+00:00,0.9918212890625,2021-11-29 22:56:31.465000+00:00,0.8087158203125,2021-11-29 22:56:31.465000+00:00,0.0335693359375,2021-11-29 22:56:31.465000+00:00,0.048828125,2021-11-29 22:56:31.465000+00:00,0.01220703125,2021-11-29 22:56:31.465000+00:00,0.4119873046875,2021-11-29 22:56:31.465000+00:00,0.15869140625,2021-11-29 22:56:31.465000+00:00,0.3082275390625,2021-11-29 22:56:31.465000+00:00,0.2349853515625,2021-11-29 22:56:31.465000+00:00,0.2471923828125,2021-11-29 22:56:31.465000+00:00,24.54389655939514,2021-11-29 22:56:31.465000+00:00,23.586965973714754,2021-11-29 22:56:31.465000+00:00,-32.19999694824219,2021-11-29 22:56:31.466000+00:00
111,225.46612548828125,2021-11-29 22:56:31.532000+00:00,26.20025226621826,2021-11-29 22:56:31.532000+00:00,24.18639619817065,2021-11-29 22:56:31.532000+00:00,171.539306640625,2021-11-29 22:56:31.532000+00:00,12.43896484375,2021-11-29 22:56:31.532000+00:00,0.45166015625,2021-11-29 22:56:31.532000+00:00,0.323486328125,2021-11-29 22:56:31.532000+00:00,0.0640869140625,2021-11-29 22:56:31.532000+00:00,0.0335693359375,2021-11-29 22:56:31.532000+00:00,1.5472412109375,2021-11-29 22:56:31.532000+00:00,0.5096435546875,2021-11-29 22:56:31.532000+00:00,-0.1373291015625,2021-11-29 22:56:31.532000+00:00,0.714111328125,2021-11-29 22:56:31.532000+00:00,0.2593994140625,2021-11-29 22:56:31.532000+00:00,1.0650634765625,2021-11-29 22:56:31.532000+00:00,0.2471923828125,2021-11-29 22:56:31.532000+00:00,1.4984130859375,2021-11-29 22:56:31.532000+00:00,1.0467529296875,2021-11-29 22:56:31.532000+00:00,-0.115966796875,2021-11-29 22:56:31.532000+00:00,0.189208984375,2021-11-29 22:56:31.532000+00:00,0.5096435546875,2021-11-29 22:56:31.532000+00:00,-0.054931640625,2021-11-29 22:56:31.532000+00:00,0.2044677734375,2021-11-29 22:56:31.532000+00:00,0.0823974609375,2021-11-29 22:56:31.532000+00:00,0.6011962890625,2021-11-29 22:56:31.532000+00:00,0.8209228515625,2021-11-29 22:56:31.532000+00:00,-0.0396728515625,2021-11-29 22:56:31.532000+00:00,0.0152587890625,2021-11-29 22:56:31.532000+00:00,0.103759765625,2021-11-29 22:56:31.532000+00:00,0.40283203125,2021-11-29 22:56:31.532000+00:00,0.115966796875,2021-11-29 22:56:31.532000+00:00,0.408935546875,2021-11-29 22:56:31.532000+00:00,0.2044677734375,2021-11-29 22:56:31.532000+00:00,0.20751953125,2021-11-29 22:56:31.532000+00:00,24.72405328043701,2021-11-29 22:56:31.532000+00:00,23.778334789728152,2021-11-29 22:56:31.532000+00:00,-32.19999694824219,2021-11-29 22:56:31.532000+00:00
112,225.3568115234375,2021-11-29 22:56:31.598000+00:00,26.00365675731262,2021-11-29 22:56:31.598000+00:00,23.95767234481146,2021-11-29 22:56:31.598000+00:00,171.539306640625,2021-11-29 22:56:31.598000+00:00,11.419677734375,2021-11-29 22:56:31.598000+00:00,0.3204345703125,2021-11-29 22:56:31.598000+00:00,0.2410888671875,2021-11-29 22:56:31.598000+00:00,0.0946044921875,2021-11-29 22:56:31.598000+00:00,-0.067138671875,2021-11-29 22:56:31.598000+00:00,1.275634765625,2021-11-29 22:56:31.598000+00:00,0.5157470703125,2021-11-29 22:56:31.598000+00:00,0.08544921875,2021-11-29 22:56:31.598000+00:00,0.47607421875,2021-11-29 22:56:31.598000+00:00,0.29296875,2021-11-29 22:56:31.598000+00:00,0.81787109375,2021-11-29 22:56:31.598000+00:00,-0.1190185546875,2021-11-29 22:56:31.598000+00:00,1.5289306640625,2021-11-29 22:56:31.598000+00:00,1.1993408203125,2021-11-29 22:56:31.598000+00:00,-0.0762939453125,2021-11-29 22:56:31.598000+00:00,0.3082275390625,2021-11-29 22:56:31.598000+00:00,0.8026123046875,2021-11-29 22:56:31.598000+00:00,0.0640869140625,2021-11-29 22:56:31.598000+00:00,0.1678466796875,2021-11-29 22:56:31.598000+00:00,-0.18310546875,2021-11-29 22:56:31.598000+00:00,0.57373046875,2021-11-29 22:56:31.598000+00:00,0.738525390625,2021-11-29 22:56:31.598000+00:00,-0.08544921875,2021-11-29 22:56:31.598000+00:00,0.08544921875,2021-11-29 22:56:31.598000+00:00,-0.018310546875,2021-11-29 22:56:31.598000+00:00,0.390625,2021-11-29 22:56:31.598000+00:00,0.128173828125,2021-11-29 22:56:31.598000+00:00,0.37841796875,2021-11-29 22:56:31.598000+00:00,0.2685546875,2021-11-29 22:56:31.598000+00:00,0.1251220703125,2021-11-29 22:56:31.598000+00:00,24.53079425241028,2021-11-29 22:56:31.598000+00:00,23.57785317295221,2021-11-29 22:56:31.598000+00:00,-32.19999694824219,2021-11-29 22:56:31.599000+00:00
113,225.24749755859372,2021-11-29 22:56:31.665000+00:00,26.15344381171692,2021-11-29 22:56:31.665000+00:00,24.10196793015216,2021-11-29 22:56:31.665000+00:00,171.539306640625,2021-11-29 22:56:31.665000+00:00,12.408447265625,2021-11-29 22:56:31.665000+00:00,0.7110595703125,2021-11-29 22:56:31.665000+00:00,0.3997802734375,2021-11-29 22:56:31.665000+00:00,-0.13427734375,2021-11-29 22:56:31.665000+00:00,-0.1434326171875,2021-11-29 22:56:31.665000+00:00,1.312255859375,2021-11-29 22:56:31.665000+00:00,0.5523681640625,2021-11-29 22:56:31.665000+00:00,-0.1220703125,2021-11-29 22:56:31.665000+00:00,0.81787109375,2021-11-29 22:56:31.665000+00:00,0.360107421875,2021-11-29 22:56:31.665000+00:00,0.91552734375,2021-11-29 22:56:31.665000+00:00,0.1739501953125,2021-11-29 22:56:31.665000+00:00,1.62353515625,2021-11-29 22:56:31.665000+00:00,1.1871337890625,2021-11-29 22:56:31.665000+00:00,-0.1708984375,2021-11-29 22:56:31.665000+00:00,0.225830078125,2021-11-29 22:56:31.665000+00:00,0.6103515625,2021-11-29 22:56:31.665000+00:00,0.1190185546875,2021-11-29 22:56:31.665000+00:00,0.1129150390625,2021-11-29 22:56:31.665000+00:00,-0.0396728515625,2021-11-29 22:56:31.665000+00:00,0.5584716796875,2021-11-29 22:56:31.665000+00:00,0.7720947265625,2021-11-29 22:56:31.665000+00:00,-0.006103515625,2021-11-29 22:56:31.665000+00:00,0.0091552734375,2021-11-29 22:56:31.665000+00:00,0.115966796875,2021-11-29 22:56:31.665000+00:00,0.4241943359375,2021-11-29 22:56:31.665000+00:00,0.140380859375,2021-11-29 22:56:31.665000+00:00,0.1708984375,2021-11-29 22:56:31.665000+00:00,0.177001953125,2021-11-29 22:56:31.665000+00:00,0.225830078125,2021-11-29 22:56:31.665000+00:00,24.61595924781189,2021-11-29 22:56:31.665000+00:00,23.70543238362781,2021-11-29 22:56:31.665000+00:00,-32.19999694824219,2021-11-29 22:56:31.666000+00:00
114,225.13818359375,2021-11-29 22:56:31.732000+00:00,26.206493393485108,2021-11-29 22:56:31.732000+00:00,24.07740697945587,2021-11-29 22:56:31.732000+00:00,171.539306640625,2021-11-29 22:56:31.732000+00:00,10.83984375,2021-11-29 22:56:31.732000+00:00,0.3265380859375,2021-11-29 22:56:31.732000+00:00,0.384521484375,2021-11-29 22:56:31.732000+00:00,0.0762939453125,2021-11-29 22:56:31.732000+00:00,-0.2288818359375,2021-11-29 22:56:31.732000+00:00,1.46484375,2021-11-29 22:56:31.732000+00:00,0.6317138671875,2021-11-29 22:56:31.732000+00:00,-0.0701904296875,2021-11-29 22:56:31.732000+00:00,0.3265380859375,2021-11-29 22:56:31.732000+00:00,0.1708984375,2021-11-29 22:56:31.732000+00:00,1.0894775390625,2021-11-29 22:56:31.732000+00:00,0.3021240234375,2021-11-29 22:56:31.732000+00:00,0.9979248046875,2021-11-29 22:56:31.732000+00:00,1.1627197265625,2021-11-29 22:56:31.732000+00:00,-0.018310546875,2021-11-29 22:56:31.732000+00:00,-0.042724609375,2021-11-29 22:56:31.732000+00:00,0.3936767578125,2021-11-29 22:56:31.732000+00:00,0.01220703125,2021-11-29 22:56:31.732000+00:00,0.1922607421875,2021-11-29 22:56:31.732000+00:00,-0.1220703125,2021-11-29 22:56:31.732000+00:00,0.6103515625,2021-11-29 22:56:31.732000+00:00,0.732421875,2021-11-29 22:56:31.732000+00:00,0.177001953125,2021-11-29 22:56:31.732000+00:00,-0.01220703125,2021-11-29 22:56:31.732000+00:00,-0.103759765625,2021-11-29 22:56:31.732000+00:00,0.5157470703125,2021-11-29 22:56:31.732000+00:00,-0.006103515625,2021-11-29 22:56:31.732000+00:00,0.262451171875,2021-11-29 22:56:31.732000+00:00,0.213623046875,2021-11-29 22:56:31.732000+00:00,0.286865234375,2021-11-29 22:56:31.732000+00:00,24.665092899005128,2021-11-29 22:56:31.732000+00:00,23.720620384898712,2021-11-29 22:56:31.732000+00:00,-32.19999694824219,2021-11-29 22:56:31.732000+00:00
115,225.02886962890625,2021-11-29 22:56:31.799000+00:00,26.106635357215573,2021-11-29 22:56:31.799000+00:00,24.078942038874388,2021-11-29 22:56:31.799000+00:00,171.539306640625,2021-11-29 22:56:31.799000+00:00,12.41455078125,2021-11-29 22:56:31.799000+00:00,0.3692626953125,2021-11-29 22:56:31.799000+00:00,0.335693359375,2021-11-29 22:56:31.799000+00:00,-0.140380859375,2021-11-29 22:56:31.799000+00:00,-0.079345703125,2021-11-29 22:56:31.799000+00:00,1.3397216796875,2021-11-29 22:56:31.799000+00:00,0.5096435546875,2021-11-29 22:56:31.799000+00:00,-0.1953125,2021-11-29 22:56:31.799000+00:00,0.726318359375,2021-11-29 22:56:31.799000+00:00,0.3326416015625,2021-11-29 22:56:31.799000+00:00,1.0223388671875,2021-11-29 22:56:31.799000+00:00,0.2166748046875,2021-11-29 22:56:31.799000+00:00,1.3702392578125,2021-11-29 22:56:31.799000+00:00,1.0589599609375,2021-11-29 22:56:31.799000+00:00,0.0457763671875,2021-11-29 22:56:31.799000+00:00,0.0885009765625,2021-11-29 22:56:31.799000+00:00,0.8392333984375,2021-11-29 22:56:31.799000+00:00,0.0335693359375,2021-11-29 22:56:31.799000+00:00,0.3936767578125,2021-11-29 22:56:31.799000+00:00,-0.03662109375,2021-11-29 22:56:31.799000+00:00,0.5828857421875,2021-11-29 22:56:31.799000+00:00,0.78125,2021-11-29 22:56:31.799000+00:00,0.0335693359375,2021-11-29 22:56:31.799000+00:00,0.1708984375,2021-11-29 22:56:31.799000+00:00,0.250244140625,2021-11-29 22:56:31.799000+00:00,0.5706787109375,2021-11-29 22:56:31.799000+00:00,0.042724609375,2021-11-29 22:56:31.799000+00:00,0.2166748046875,2021-11-29 22:56:31.799000+00:00,0.2777099609375,2021-11-29 22:56:31.799000+00:00,0.4150390625,2021-11-29 22:56:31.799000+00:00,24.64543943852783,2021-11-29 22:56:31.799000+00:00,23.702394783373627,2021-11-29 22:56:31.799000+00:00,-32.19999694824219,2021-11-29 22:56:31.799000+00:00
116,224.9195556640625,2021-11-29 22:56:31.865000+00:00,26.02238013911316,2021-11-29 22:56:31.865000+00:00,23.888594670978147,2021-11-29 22:56:31.865000+00:00,171.539306640625,2021-11-29 22:56:31.865000+00:00,11.749267578125,2021-11-29 22:56:31.865000+00:00,0.274658203125,2021-11-29 22:56:31.865000+00:00,0.274658203125,2021-11-29 22:56:31.865000+00:00,0.030517578125,2021-11-29 22:56:31.865000+00:00,-0.20751953125,2021-11-29 22:56:31.865000+00:00,1.1810302734375,2021-11-29 22:56:31.865000+00:00,0.439453125,2021-11-29 22:56:31.865000+00:00,-0.0762939453125,2021-11-29 22:56:31.865000+00:00,0.4180908203125,2021-11-29 22:56:31.865000+00:00,0.10986328125,2021-11-29 22:56:31.865000+00:00,0.5889892578125,2021-11-29 22:56:31.865000+00:00,0.2044677734375,2021-11-29 22:56:31.865000+00:00,1.8218994140625,2021-11-29 22:56:31.865000+00:00,1.019287109375,2021-11-29 22:56:31.865000+00:00,0.0946044921875,2021-11-29 22:56:31.865000+00:00,0.1007080078125,2021-11-29 22:56:31.865000+00:00,0.799560546875,2021-11-29 22:56:31.865000+00:00,0.0518798828125,2021-11-29 22:56:31.865000+00:00,0.18310546875,2021-11-29 22:56:31.865000+00:00,0.03662109375,2021-11-29 22:56:31.865000+00:00,0.5828857421875,2021-11-29 22:56:31.865000+00:00,0.74462890625,2021-11-29 22:56:31.865000+00:00,-0.0091552734375,2021-11-29 22:56:31.865000+00:00,0.06103515625,2021-11-29 22:56:31.865000+00:00,0.2899169921875,2021-11-29 22:56:31.865000+00:00,0.52490234375,2021-11-29 22:56:31.865000+00:00,0.2166748046875,2021-11-29 22:56:31.865000+00:00,0.3448486328125,2021-11-29 22:56:31.865000+00:00,0.262451171875,2021-11-29 22:56:31.865000+00:00,0.177001953125,2021-11-29 22:56:31.865000+00:00,24.389944452323,2021-11-29 22:56:31.865000+00:00,23.520138768122774,2021-11-29 22:56:31.865000+00:00,-32.19999694824219,2021-11-29 22:56:31.866000+00:00
117,224.81024169921875,2021-11-29 22:56:31.932000+00:00,25.93812492101074,2021-11-29 22:56:31.932000+00:00,23.770395095752257,2021-11-29 22:56:31.932000+00:00,171.539306640625,2021-11-29 22:56:31.932000+00:00,11.2548828125,2021-11-29 22:56:31.932000+00:00,0.201416015625,2021-11-29 22:56:31.932000+00:00,0.3662109375,2021-11-29 22:56:31.932000+00:00,0.0335693359375,2021-11-29 22:56:31.932000+00:00,-0.1373291015625,2021-11-29 22:56:31.932000+00:00,1.4984130859375,2021-11-29 22:56:31.932000+00:00,0.5889892578125,2021-11-29 22:56:31.932000+00:00,-0.09765625,2021-11-29 22:56:31.932000+00:00,0.7598876953125,2021-11-29 22:56:31.932000+00:00,0.244140625,2021-11-29 22:56:31.932000+00:00,0.9368896484375,2021-11-29 22:56:31.932000+00:00,0.2410888671875,2021-11-29 22:56:31.932000+00:00,0.933837890625,2021-11-29 22:56:31.932000+00:00,1.1566162109375,2021-11-29 22:56:31.932000+00:00,-0.0091552734375,2021-11-29 22:56:31.932000+00:00,0.0885009765625,2021-11-29 22:56:31.932000+00:00,0.28076171875,2021-11-29 22:56:31.932000+00:00,0.23193359375,2021-11-29 22:56:31.932000+00:00,0.1068115234375,2021-11-29 22:56:31.932000+00:00,0.0152587890625,2021-11-29 22:56:31.932000+00:00,0.677490234375,2021-11-29 22:56:31.932000+00:00,0.74462890625,2021-11-29 22:56:31.932000+00:00,-0.15869140625,2021-11-29 22:56:31.932000+00:00,0.1953125,2021-11-29 22:56:31.932000+00:00,0.2410888671875,2021-11-29 22:56:31.932000+00:00,0.3448486328125,2021-11-29 22:56:31.932000+00:00,-0.103759765625,2021-11-29 22:56:31.932000+00:00,0.213623046875,2021-11-29 22:56:31.932000+00:00,0.0701904296875,2021-11-29 22:56:31.932000+00:00,-0.0030517578125,2021-11-29 22:56:31.932000+00:00,24.334259647637328,2021-11-29 22:56:31.932000+00:00,23.389521957192997,2021-11-29 22:56:31.932000+00:00,-32.19999694824219,2021-11-29 22:56:31.932000+00:00
118,224.700927734375,2021-11-29 22:56:31.999000+00:00,26.07855028451477,2021-11-29 22:56:31.999000+00:00,24.052846028759586,2021-11-29 22:56:31.999000+00:00,171.539306640625,2021-11-29 22:56:31.999000+00:00,12.841796875,2021-11-29 22:56:31.999000+00:00,0.311279296875,2021-11-29 22:56:31.999000+00:00,0.4058837890625,2021-11-29 22:56:31.999000+00:00,0.2410888671875,2021-11-29 22:56:31.999000+00:00,-0.1495361328125,2021-11-29 22:56:31.999000+00:00,1.72119140625,2021-11-29 22:56:31.999000+00:00,0.537109375,2021-11-29 22:56:31.999000+00:00,0.1007080078125,2021-11-29 22:56:31.999000+00:00,0.5828857421875,2021-11-29 22:56:31.999000+00:00,0.3173828125,2021-11-29 22:56:31.999000+00:00,0.9124755859375,2021-11-29 22:56:31.999000+00:00,0.0244140625,2021-11-29 22:56:31.999000+00:00,1.4495849609375,2021-11-29 22:56:31.999000+00:00,1.092529296875,2021-11-29 22:56:31.999000+00:00,-0.091552734375,2021-11-29 22:56:31.999000+00:00,0.1190185546875,2021-11-29 22:56:31.999000+00:00,0.8087158203125,2021-11-29 22:56:31.999000+00:00,0.08544921875,2021-11-29 22:56:31.999000+00:00,0.323486328125,2021-11-29 22:56:31.999000+00:00,0.0152587890625,2021-11-29 22:56:31.999000+00:00,0.6866455078125,2021-11-29 22:56:31.999000+00:00,0.81787109375,2021-11-29 22:56:31.999000+00:00,-0.0244140625,2021-11-29 22:56:31.999000+00:00,0.08544921875,2021-11-29 22:56:31.999000+00:00,0.0579833984375,2021-11-29 22:56:31.999000+00:00,0.47607421875,2021-11-29 22:56:31.999000+00:00,-0.006103515625,2021-11-29 22:56:31.999000+00:00,0.2288818359375,2021-11-29 22:56:31.999000+00:00,0.2105712890625,2021-11-29 22:56:31.999000+00:00,0.2471923828125,2021-11-29 22:56:31.999000+00:00,24.602856940827028,2021-11-29 22:56:31.999000+00:00,23.65986837981509,2021-11-29 22:56:31.999000+00:00,-32.19999694824219,2021-11-29 22:56:31.999000+00:00
119,224.59161376953125,2021-11-29 22:56:32.065000+00:00,26.05982690271423,2021-11-29 22:56:32.065000+00:00,23.87170901737445,2021-11-29 22:56:32.065000+00:00,171.539306640625,2021-11-29 22:56:32.065000+00:00,10.540771484375,2021-11-29 22:56:32.065000+00:00,0.164794921875,2021-11-29 22:56:32.065000+00:00,0.2593994140625,2021-11-29 22:56:32.065000+00:00,0.20751953125,2021-11-29 22:56:32.065000+00:00,-0.1434326171875,2021-11-29 22:56:32.065000+00:00,1.080322265625,2021-11-29 22:56:32.065000+00:00,0.4669189453125,2021-11-29 22:56:32.065000+00:00,-0.042724609375,2021-11-29 22:56:32.065000+00:00,0.408935546875,2021-11-29 22:56:32.065000+00:00,0.1739501953125,2021-11-29 22:56:32.065000+00:00,0.701904296875,2021-11-29 22:56:32.065000+00:00,-0.0030517578125,2021-11-29 22:56:32.065000+00:00,1.6937255859375,2021-11-29 22:56:32.065000+00:00,1.0009765625,2021-11-29 22:56:32.065000+00:00,0.1190185546875,2021-11-29 22:56:32.065000+00:00,0.10986328125,2021-11-29 22:56:32.065000+00:00,0.5615234375,2021-11-29 22:56:32.065000+00:00,-0.030517578125,2021-11-29 22:56:32.065000+00:00,0.1373291015625,2021-11-29 22:56:32.065000+00:00,-0.01220703125,2021-11-29 22:56:32.065000+00:00,0.59814453125,2021-11-29 22:56:32.065000+00:00,0.5157470703125,2021-11-29 22:56:32.065000+00:00,-0.0396728515625,2021-11-29 22:56:32.065000+00:00,0.0579833984375,2021-11-29 22:56:32.065000+00:00,0.067138671875,2021-11-29 22:56:32.065000+00:00,0.4669189453125,2021-11-29 22:56:32.065000+00:00,0.128173828125,2021-11-29 22:56:32.065000+00:00,0.1861572265625,2021-11-29 22:56:32.065000+00:00,0.2532958984375,2021-11-29 22:56:32.065000+00:00,0.1922607421875,2021-11-29 22:56:32.065000+00:00,24.37684214533813,2021-11-29 22:56:32.065000+00:00,23.57481557269803,2021-11-29 22:56:32.065000+00:00,-32.19999694824219,2021-11-29 22:56:32.066000+00:00
120,224.4822998046875,2021-11-29 22:56:32.132000+00:00,26.119117611749267,2021-11-29 22:56:32.132000+00:00,24.0543810881781,2021-11-29 22:56:32.132000+00:00,171.539306640625,2021-11-29 22:56:32.132000+00:00,11.932373046875,2021-11-29 22:56:32.132000+00:00,0.2227783203125,2021-11-29 22:56:32.132000+00:00,0.29296875,2021-11-29 22:56:32.132000+00:00,0.06103515625,2021-11-29 22:56:32.132000+00:00,-0.1861572265625,2021-11-29 22:56:32.132000+00:00,1.2725830078125,2021-11-29 22:56:32.132000+00:00,0.616455078125,2021-11-29 22:56:32.132000+00:00,0.0274658203125,2021-11-29 22:56:32.132000+00:00,0.286865234375,2021-11-29 22:56:32.132000+00:00,0.1220703125,2021-11-29 22:56:32.132000+00:00,0.9185791015625,2021-11-29 22:56:32.132000+00:00,0.091552734375,2021-11-29 22:56:32.132000+00:00,1.5655517578125,2021-11-29 22:56:32.132000+00:00,0.897216796875,2021-11-29 22:56:32.132000+00:00,-0.06103515625,2021-11-29 22:56:32.132000+00:00,0.0762939453125,2021-11-29 22:56:32.132000+00:00,0.7080078125,2021-11-29 22:56:32.132000+00:00,0.0152587890625,2021-11-29 22:56:32.132000+00:00,0.1708984375,2021-11-29 22:56:32.132000+00:00,0.1068115234375,2021-11-29 22:56:32.132000+00:00,0.76904296875,2021-11-29 22:56:32.132000+00:00,0.689697265625,2021-11-29 22:56:32.132000+00:00,0.0732421875,2021-11-29 22:56:32.132000+00:00,0.140380859375,2021-11-29 22:56:32.132000+00:00,0.09765625,2021-11-29 22:56:32.132000+00:00,0.4150390625,2021-11-29 22:56:32.132000+00:00,0.5157470703125,2021-11-29 22:56:32.132000+00:00,0.3173828125,2021-11-29 22:56:32.132000+00:00,0.2471923828125,2021-11-29 22:56:32.132000+00:00,0.1220703125,2021-11-29 22:56:32.132000+00:00,24.586479057095943,2021-11-29 22:56:32.132000+00:00,23.720620384898712,2021-11-29 22:56:32.132000+00:00,-32.19999694824219,2021-11-29 22:56:32.133000+00:00
121,224.37298583984372,2021-11-29 22:56:32.199000+00:00,26.019259575479737,2021-11-29 22:56:32.199000+00:00,23.716668016104123,2021-11-29 22:56:32.199000+00:00,171.539306640625,2021-11-29 22:56:32.199000+00:00,10.870361328125,2021-11-29 22:56:32.199000+00:00,0.48828125,2021-11-29 22:56:32.199000+00:00,0.3204345703125,2021-11-29 22:56:32.199000+00:00,0.0579833984375,2021-11-29 22:56:32.199000+00:00,-0.1556396484375,2021-11-29 22:56:32.199000+00:00,1.409912109375,2021-11-29 22:56:32.199000+00:00,0.79345703125,2021-11-29 22:56:32.199000+00:00,-0.042724609375,2021-11-29 22:56:32.199000+00:00,0.4638671875,2021-11-29 22:56:32.199000+00:00,0.09765625,2021-11-29 22:56:32.199000+00:00,0.78125,2021-11-29 22:56:32.199000+00:00,0.042724609375,2021-11-29 22:56:32.199000+00:00,1.0650634765625,2021-11-29 22:56:32.199000+00:00,1.1566162109375,2021-11-29 22:56:32.199000+00:00,0.0396728515625,2021-11-29 22:56:32.199000+00:00,0.1007080078125,2021-11-29 22:56:32.199000+00:00,0.4913330078125,2021-11-29 22:56:32.199000+00:00,-0.1617431640625,2021-11-29 22:56:32.199000+00:00,0.1373291015625,2021-11-29 22:56:32.199000+00:00,-0.0885009765625,2021-11-29 22:56:32.199000+00:00,0.7720947265625,2021-11-29 22:56:32.199000+00:00,0.8056640625,2021-11-29 22:56:32.199000+00:00,0.0091552734375,2021-11-29 22:56:32.199000+00:00,0.1434326171875,2021-11-29 22:56:32.199000+00:00,0.06103515625,2021-11-29 22:56:32.199000+00:00,0.32958984375,2021-11-29 22:56:32.199000+00:00,0.0244140625,2021-11-29 22:56:32.199000+00:00,0.2227783203125,2021-11-29 22:56:32.199000+00:00,0.2349853515625,2021-11-29 22:56:32.199000+00:00,0.0579833984375,2021-11-29 22:56:32.199000+00:00,24.29495272668274,2021-11-29 22:56:32.199000+00:00,23.386484356938816,2021-11-29 22:56:32.199000+00:00,-32.19999694824219,2021-11-29 22:56:32.199000+00:00
