idx,L:RFQPAH,L:RFQPAH Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
34,176.8310546875,2021-12-20 22:20:49.232000+00:00,229.96826171875,2021-12-20 22:20:49.232000+00:00,26.55287595679504,2021-12-20 22:20:49.232000+00:00,25.359515169202883,2021-12-20 22:20:49.232000+00:00,13.00048828125,2021-12-20 22:20:49.232000+00:00,0.37841796875,2021-12-20 22:20:49.232000+00:00,0.274658203125,2021-12-20 22:20:49.232000+00:00,0.164794921875,2021-12-20 22:20:49.232000+00:00,-0.128173828125,2021-12-20 22:20:49.232000+00:00,0.9552001953125,2021-12-20 22:20:49.232000+00:00,0.6988525390625,2021-12-20 22:20:49.232000+00:00,0.030517578125,2021-12-20 22:20:49.232000+00:00,0.482177734375,2021-12-20 22:20:49.232000+00:00,0.4364013671875,2021-12-20 22:20:49.232000+00:00,0.0518798828125,2021-12-20 22:20:49.232000+00:00,-0.0701904296875,2021-12-20 22:20:49.232000+00:00,1.3824462890625,2021-12-20 22:20:49.232000+00:00,1.373291015625,2021-12-20 22:20:49.232000+00:00,0.146484375,2021-12-20 22:20:49.232000+00:00,0.2655029296875,2021-12-20 22:20:49.232000+00:00,1.4739990234375,2021-12-20 22:20:49.232000+00:00,0.1708984375,2021-12-20 22:20:49.232000+00:00,0.103759765625,2021-12-20 22:20:49.232000+00:00,0.1129150390625,2021-12-20 22:20:49.232000+00:00,0.10986328125,2021-12-20 22:20:49.232000+00:00,0.396728515625,2021-12-20 22:20:49.232000+00:00,-0.08544921875,2021-12-20 22:20:49.232000+00:00,0.311279296875,2021-12-20 22:20:49.232000+00:00,0.1251220703125,2021-12-20 22:20:49.232000+00:00,1.092529296875,2021-12-20 22:20:49.232000+00:00,0.20751953125,2021-12-20 22:20:49.232000+00:00,0.37841796875,2021-12-20 22:20:49.232000+00:00,0.1800537109375,2021-12-20 22:20:49.232000+00:00,0.164794921875,2021-12-20 22:20:49.232000+00:00,24.76971877720752,2021-12-20 22:20:49.232000+00:00,24.40104284183524,2021-12-20 22:20:49.232000+00:00,-32.569976806640625,2021-12-20 22:20:49.232000+00:00
35,176.8310546875,2021-12-20 22:20:49.298000+00:00,229.9560546875,2021-12-20 22:20:49.298000+00:00,26.203372829851684,2021-12-20 22:20:49.298000+00:00,25.19573633189209,2021-12-20 22:20:49.298000+00:00,13.46435546875,2021-12-20 22:20:49.298000+00:00,0.3204345703125,2021-12-20 22:20:49.298000+00:00,0.23193359375,2021-12-20 22:20:49.298000+00:00,0.18310546875,2021-12-20 22:20:49.298000+00:00,0.0244140625,2021-12-20 22:20:49.298000+00:00,1.068115234375,2021-12-20 22:20:49.298000+00:00,0.7537841796875,2021-12-20 22:20:49.298000+00:00,-0.01220703125,2021-12-20 22:20:49.298000+00:00,0.78125,2021-12-20 22:20:49.298000+00:00,0.2410888671875,2021-12-20 22:20:49.298000+00:00,-0.0640869140625,2021-12-20 22:20:49.298000+00:00,-0.20751953125,2021-12-20 22:20:49.298000+00:00,1.0498046875,2021-12-20 22:20:49.298000+00:00,1.2603759765625,2021-12-20 22:20:49.298000+00:00,0.1617431640625,2021-12-20 22:20:49.298000+00:00,0.20751953125,2021-12-20 22:20:49.298000+00:00,1.35498046875,2021-12-20 22:20:49.298000+00:00,0.274658203125,2021-12-20 22:20:49.298000+00:00,0.1434326171875,2021-12-20 22:20:49.298000+00:00,0.06103515625,2021-12-20 22:20:49.298000+00:00,0.2838134765625,2021-12-20 22:20:49.298000+00:00,0.72021484375,2021-12-20 22:20:49.298000+00:00,-0.2227783203125,2021-12-20 22:20:49.298000+00:00,0.3753662109375,2021-12-20 22:20:49.298000+00:00,0.445556640625,2021-12-20 22:20:49.298000+00:00,1.2786865234375,2021-12-20 22:20:49.298000+00:00,0.09765625,2021-12-20 22:20:49.298000+00:00,0.2777099609375,2021-12-20 22:20:49.298000+00:00,0.238037109375,2021-12-20 22:20:49.298000+00:00,0.2532958984375,2021-12-20 22:20:49.298000+00:00,24.57783634989276,2021-12-20 22:20:49.298000+00:00,24.154997221246585,2021-12-20 22:20:49.298000+00:00,-32.61997604370117,2021-12-20 22:20:49.299000+00:00
36,176.8310546875,2021-12-20 22:20:49.365000+00:00,229.931640625,2021-12-20 22:20:49.365000+00:00,26.381244956956785,2021-12-20 22:20:49.365000+00:00,25.12694922022156,2021-12-20 22:20:49.365000+00:00,12.689208984375,2021-12-20 22:20:49.365000+00:00,0.1678466796875,2021-12-20 22:20:49.365000+00:00,0.299072265625,2021-12-20 22:20:49.365000+00:00,0.238037109375,2021-12-20 22:20:49.365000+00:00,0.0457763671875,2021-12-20 22:20:49.365000+00:00,0.96435546875,2021-12-20 22:20:49.365000+00:00,0.7415771484375,2021-12-20 22:20:49.365000+00:00,-0.006103515625,2021-12-20 22:20:49.365000+00:00,0.8514404296875,2021-12-20 22:20:49.365000+00:00,0.2838134765625,2021-12-20 22:20:49.365000+00:00,0.0640869140625,2021-12-20 22:20:49.365000+00:00,-0.1983642578125,2021-12-20 22:20:49.365000+00:00,1.116943359375,2021-12-20 22:20:49.365000+00:00,0.98876953125,2021-12-20 22:20:49.365000+00:00,0.1983642578125,2021-12-20 22:20:49.365000+00:00,0.2471923828125,2021-12-20 22:20:49.365000+00:00,1.2359619140625,2021-12-20 22:20:49.365000+00:00,0.3509521484375,2021-12-20 22:20:49.365000+00:00,-0.0152587890625,2021-12-20 22:20:49.365000+00:00,0.06103515625,2021-12-20 22:20:49.365000+00:00,0.1739501953125,2021-12-20 22:20:49.365000+00:00,0.4364013671875,2021-12-20 22:20:49.365000+00:00,-0.1739501953125,2021-12-20 22:20:49.365000+00:00,0.372314453125,2021-12-20 22:20:49.365000+00:00,0.2593994140625,2021-12-20 22:20:49.365000+00:00,1.2969970703125,2021-12-20 22:20:49.365000+00:00,0.2105712890625,2021-12-20 22:20:49.365000+00:00,0.323486328125,2021-12-20 22:20:49.365000+00:00,0.08544921875,2021-12-20 22:20:49.365000+00:00,0.311279296875,2021-12-20 22:20:49.365000+00:00,24.58244152814832,2021-12-20 22:20:49.365000+00:00,24.18841082404257,2021-12-20 22:20:49.365000+00:00,-32.66997528076172,2021-12-20 22:20:49.366000+00:00
37,176.8310546875,2021-12-20 22:20:49.432000+00:00,229.99267578125,2021-12-20 22:20:49.432000+00:00,26.35003932062256,2021-12-20 22:20:49.432000+00:00,25.225216522608036,2021-12-20 22:20:49.432000+00:00,13.78173828125,2021-12-20 22:20:49.432000+00:00,0.3082275390625,2021-12-20 22:20:49.432000+00:00,0.15869140625,2021-12-20 22:20:49.432000+00:00,0.28076171875,2021-12-20 22:20:49.432000+00:00,-0.1708984375,2021-12-20 22:20:49.432000+00:00,0.72021484375,2021-12-20 22:20:49.432000+00:00,0.4241943359375,2021-12-20 22:20:49.432000+00:00,-0.1220703125,2021-12-20 22:20:49.432000+00:00,0.9735107421875,2021-12-20 22:20:49.432000+00:00,0.3753662109375,2021-12-20 22:20:49.432000+00:00,-0.115966796875,2021-12-20 22:20:49.432000+00:00,-0.1373291015625,2021-12-20 22:20:49.432000+00:00,1.35498046875,2021-12-20 22:20:49.432000+00:00,1.239013671875,2021-12-20 22:20:49.432000+00:00,0.091552734375,2021-12-20 22:20:49.432000+00:00,0.32958984375,2021-12-20 22:20:49.432000+00:00,1.6571044921875,2021-12-20 22:20:49.432000+00:00,0.0732421875,2021-12-20 22:20:49.432000+00:00,0.0274658203125,2021-12-20 22:20:49.432000+00:00,-0.1068115234375,2021-12-20 22:20:49.432000+00:00,0.15869140625,2021-12-20 22:20:49.432000+00:00,0.4486083984375,2021-12-20 22:20:49.432000+00:00,-0.0518798828125,2021-12-20 22:20:49.432000+00:00,0.2288818359375,2021-12-20 22:20:49.432000+00:00,1.0101318359375,2021-12-20 22:20:49.432000+00:00,1.3336181640625,2021-12-20 22:20:49.432000+00:00,0.1739501953125,2021-12-20 22:20:49.432000+00:00,0.35400390625,2021-12-20 22:20:49.432000+00:00,0.067138671875,2021-12-20 22:20:49.432000+00:00,0.08544921875,2021-12-20 22:20:49.432000+00:00,24.66840485558533,2021-12-20 22:20:49.432000+00:00,24.27650123141382,2021-12-20 22:20:49.432000+00:00,-32.719974517822266,2021-12-20 22:20:49.432000+00:00
38,176.8310546875,2021-12-20 22:20:49.499000+00:00,229.96826171875,2021-12-20 22:20:49.499000+00:00,26.4655001750592,2021-12-20 22:20:49.499000+00:00,25.39554651341125,2021-12-20 22:20:49.499000+00:00,15.6982421875,2021-12-20 22:20:49.499000+00:00,0.341796875,2021-12-20 22:20:49.499000+00:00,0.2044677734375,2021-12-20 22:20:49.499000+00:00,0.2044677734375,2021-12-20 22:20:49.499000+00:00,-0.03662109375,2021-12-20 22:20:49.499000+00:00,0.8575439453125,2021-12-20 22:20:49.499000+00:00,0.78125,2021-12-20 22:20:49.499000+00:00,0.006103515625,2021-12-20 22:20:49.499000+00:00,0.5645751953125,2021-12-20 22:20:49.499000+00:00,0.384521484375,2021-12-20 22:20:49.499000+00:00,-0.1953125,2021-12-20 22:20:49.499000+00:00,-0.274658203125,2021-12-20 22:20:49.499000+00:00,1.3885498046875,2021-12-20 22:20:49.499000+00:00,1.4556884765625,2021-12-20 22:20:49.499000+00:00,0.3173828125,2021-12-20 22:20:49.499000+00:00,0.390625,2021-12-20 22:20:49.499000+00:00,1.7791748046875,2021-12-20 22:20:49.499000+00:00,0.2197265625,2021-12-20 22:20:49.499000+00:00,0.1495361328125,2021-12-20 22:20:49.499000+00:00,0.0885009765625,2021-12-20 22:20:49.499000+00:00,0.18310546875,2021-12-20 22:20:49.499000+00:00,0.543212890625,2021-12-20 22:20:49.499000+00:00,-0.091552734375,2021-12-20 22:20:49.499000+00:00,0.3143310546875,2021-12-20 22:20:49.499000+00:00,1.422119140625,2021-12-20 22:20:49.499000+00:00,1.1566162109375,2021-12-20 22:20:49.499000+00:00,0.1190185546875,2021-12-20 22:20:49.499000+00:00,0.372314453125,2021-12-20 22:20:49.499000+00:00,0.1556396484375,2021-12-20 22:20:49.499000+00:00,0.311279296875,2021-12-20 22:20:49.499000+00:00,24.78353431197418,2021-12-20 22:20:49.499000+00:00,24.364591638785065,2021-12-20 22:20:49.499000+00:00,-32.76997375488281,2021-12-20 22:20:49.499000+00:00
39,176.8310546875,2021-12-20 22:20:49.565000+00:00,229.91943359375,2021-12-20 22:20:49.565000+00:00,26.496705811393436,2021-12-20 22:20:49.565000+00:00,25.42830228087341,2021-12-20 22:20:49.565000+00:00,16.17431640625,2021-12-20 22:20:49.565000+00:00,0.4119873046875,2021-12-20 22:20:49.565000+00:00,0.3204345703125,2021-12-20 22:20:49.565000+00:00,0.1953125,2021-12-20 22:20:49.565000+00:00,0.0152587890625,2021-12-20 22:20:49.565000+00:00,0.86669921875,2021-12-20 22:20:49.565000+00:00,0.67138671875,2021-12-20 22:20:49.565000+00:00,-0.006103515625,2021-12-20 22:20:49.565000+00:00,1.0772705078125,2021-12-20 22:20:49.565000+00:00,0.311279296875,2021-12-20 22:20:49.565000+00:00,-0.274658203125,2021-12-20 22:20:49.565000+00:00,-0.0823974609375,2021-12-20 22:20:49.565000+00:00,1.318359375,2021-12-20 22:20:49.565000+00:00,1.6265869140625,2021-12-20 22:20:49.565000+00:00,0.201416015625,2021-12-20 22:20:49.565000+00:00,0.29296875,2021-12-20 22:20:49.565000+00:00,1.7852783203125,2021-12-20 22:20:49.565000+00:00,0.3753662109375,2021-12-20 22:20:49.565000+00:00,0.0946044921875,2021-12-20 22:20:49.565000+00:00,0.0457763671875,2021-12-20 22:20:49.565000+00:00,0.2197265625,2021-12-20 22:20:49.565000+00:00,0.518798828125,2021-12-20 22:20:49.565000+00:00,-0.1800537109375,2021-12-20 22:20:49.565000+00:00,0.2349853515625,2021-12-20 22:20:49.565000+00:00,1.2298583984375,2021-12-20 22:20:49.565000+00:00,1.1871337890625,2021-12-20 22:20:49.565000+00:00,0.2288818359375,2021-12-20 22:20:49.565000+00:00,0.213623046875,2021-12-20 22:20:49.565000+00:00,0.1556396484375,2021-12-20 22:20:49.565000+00:00,0.225830078125,2021-12-20 22:20:49.565000+00:00,24.826515975692686,2021-12-20 22:20:49.565000+00:00,24.394967641326875,2021-12-20 22:20:49.565000+00:00,-32.81997299194336,2021-12-20 22:20:49.566000+00:00
40,176.8310546875,2021-12-20 22:20:49.632000+00:00,229.96826171875,2021-12-20 22:20:49.632000+00:00,26.36564213878967,2021-12-20 22:20:49.632000+00:00,25.254696713323973,2021-12-20 22:20:49.632000+00:00,15.80810546875,2021-12-20 22:20:49.632000+00:00,0.469970703125,2021-12-20 22:20:49.632000+00:00,0.20751953125,2021-12-20 22:20:49.632000+00:00,0.238037109375,2021-12-20 22:20:49.632000+00:00,0.0152587890625,2021-12-20 22:20:49.632000+00:00,0.9033203125,2021-12-20 22:20:49.632000+00:00,0.5859375,2021-12-20 22:20:49.632000+00:00,0.164794921875,2021-12-20 22:20:49.632000+00:00,0.6744384765625,2021-12-20 22:20:49.632000+00:00,0.372314453125,2021-12-20 22:20:49.632000+00:00,-0.1251220703125,2021-12-20 22:20:49.632000+00:00,-0.146484375,2021-12-20 22:20:49.632000+00:00,1.2298583984375,2021-12-20 22:20:49.632000+00:00,1.275634765625,2021-12-20 22:20:49.632000+00:00,0.0823974609375,2021-12-20 22:20:49.632000+00:00,0.3204345703125,2021-12-20 22:20:49.632000+00:00,1.7669677734375,2021-12-20 22:20:49.632000+00:00,0.4119873046875,2021-12-20 22:20:49.632000+00:00,0.0823974609375,2021-12-20 22:20:49.632000+00:00,0.1220703125,2021-12-20 22:20:49.632000+00:00,0.29296875,2021-12-20 22:20:49.632000+00:00,0.5767822265625,2021-12-20 22:20:49.632000+00:00,-0.1617431640625,2021-12-20 22:20:49.632000+00:00,0.2838134765625,2021-12-20 22:20:49.632000+00:00,1.28173828125,2021-12-20 22:20:49.632000+00:00,1.35498046875,2021-12-20 22:20:49.632000+00:00,0.1983642578125,2021-12-20 22:20:49.632000+00:00,0.35400390625,2021-12-20 22:20:49.632000+00:00,0.0518798828125,2021-12-20 22:20:49.632000+00:00,0.2197265625,2021-12-20 22:20:49.632000+00:00,24.686825568607546,2021-12-20 22:20:49.632000+00:00,24.264350830397092,2021-12-20 22:20:49.632000+00:00,-32.869972229003906,2021-12-20 22:20:49.632000+00:00
41,176.8310546875,2021-12-20 22:20:49.699000+00:00,229.931640625,2021-12-20 22:20:49.699000+00:00,26.421812284191283,2021-12-20 22:20:49.699000+00:00,25.248145559831546,2021-12-20 22:20:49.699000+00:00,16.78466796875,2021-12-20 22:20:49.699000+00:00,0.390625,2021-12-20 22:20:49.699000+00:00,0.1495361328125,2021-12-20 22:20:49.699000+00:00,0.1922607421875,2021-12-20 22:20:49.699000+00:00,-0.1373291015625,2021-12-20 22:20:49.699000+00:00,0.72021484375,2021-12-20 22:20:49.699000+00:00,0.4669189453125,2021-12-20 22:20:49.699000+00:00,0.177001953125,2021-12-20 22:20:49.699000+00:00,0.665283203125,2021-12-20 22:20:49.699000+00:00,0.28076171875,2021-12-20 22:20:49.699000+00:00,-0.2960205078125,2021-12-20 22:20:49.699000+00:00,-0.01220703125,2021-12-20 22:20:49.699000+00:00,1.4892578125,2021-12-20 22:20:49.699000+00:00,1.4556884765625,2021-12-20 22:20:49.699000+00:00,0.1129150390625,2021-12-20 22:20:49.699000+00:00,0.3143310546875,2021-12-20 22:20:49.699000+00:00,1.8768310546875,2021-12-20 22:20:49.699000+00:00,0.2227783203125,2021-12-20 22:20:49.699000+00:00,0.042724609375,2021-12-20 22:20:49.699000+00:00,0.10986328125,2021-12-20 22:20:49.699000+00:00,0.2532958984375,2021-12-20 22:20:49.699000+00:00,0.6256103515625,2021-12-20 22:20:49.699000+00:00,0.042724609375,2021-12-20 22:20:49.699000+00:00,0.18310546875,2021-12-20 22:20:49.699000+00:00,1.9073486328125,2021-12-20 22:20:49.699000+00:00,1.2969970703125,2021-12-20 22:20:49.699000+00:00,0.2960205078125,2021-12-20 22:20:49.699000+00:00,0.347900390625,2021-12-20 22:20:49.699000+00:00,0.1190185546875,2021-12-20 22:20:49.699000+00:00,0.20751953125,2021-12-20 22:20:49.699000+00:00,24.7083164004668,2021-12-20 22:20:49.699000+00:00,24.38585484056433,2021-12-20 22:20:49.699000+00:00,-32.91997146606445,2021-12-20 22:20:49.699000+00:00
42,176.8310546875,2021-12-20 22:20:49.765000+00:00,229.94384765625,2021-12-20 22:20:49.765000+00:00,26.474861865959472,2021-12-20 22:20:49.765000+00:00,25.30383036451721,2021-12-20 22:20:49.765000+00:00,15.789794921875,2021-12-20 22:20:49.765000+00:00,0.30517578125,2021-12-20 22:20:49.765000+00:00,0.20751953125,2021-12-20 22:20:49.765000+00:00,0.238037109375,2021-12-20 22:20:49.765000+00:00,-0.1617431640625,2021-12-20 22:20:49.765000+00:00,0.8056640625,2021-12-20 22:20:49.765000+00:00,0.6683349609375,2021-12-20 22:20:49.765000+00:00,-0.1068115234375,2021-12-20 22:20:49.765000+00:00,0.9033203125,2021-12-20 22:20:49.765000+00:00,0.4547119140625,2021-12-20 22:20:49.765000+00:00,-0.1617431640625,2021-12-20 22:20:49.765000+00:00,-0.0823974609375,2021-12-20 22:20:49.765000+00:00,1.52587890625,2021-12-20 22:20:49.765000+00:00,1.3336181640625,2021-12-20 22:20:49.765000+00:00,0.0762939453125,2021-12-20 22:20:49.765000+00:00,0.262451171875,2021-12-20 22:20:49.765000+00:00,1.910400390625,2021-12-20 22:20:49.765000+00:00,0.225830078125,2021-12-20 22:20:49.765000+00:00,0.1861572265625,2021-12-20 22:20:49.765000+00:00,0.0244140625,2021-12-20 22:20:49.765000+00:00,0.2960205078125,2021-12-20 22:20:49.765000+00:00,0.4974365234375,2021-12-20 22:20:49.765000+00:00,-0.018310546875,2021-12-20 22:20:49.765000+00:00,0.3570556640625,2021-12-20 22:20:49.765000+00:00,1.2542724609375,2021-12-20 22:20:49.765000+00:00,1.25732421875,2021-12-20 22:20:49.765000+00:00,0.03662109375,2021-12-20 22:20:49.765000+00:00,0.286865234375,2021-12-20 22:20:49.765000+00:00,0.103759765625,2021-12-20 22:20:49.765000+00:00,0.115966796875,2021-12-20 22:20:49.765000+00:00,24.73901758883716,2021-12-20 22:20:49.765000+00:00,24.355478838022524,2021-12-20 22:20:49.765000+00:00,-32.969970703125,2021-12-20 22:20:49.766000+00:00
43,176.8310546875,2021-12-20 22:20:49.832000+00:00,229.931640625,2021-12-20 22:20:49.832000+00:00,26.39996833875732,2021-12-20 22:20:49.832000+00:00,25.26779902030884,2021-12-20 22:20:49.832000+00:00,17.12646484375,2021-12-20 22:20:49.832000+00:00,0.2349853515625,2021-12-20 22:20:49.832000+00:00,0.35400390625,2021-12-20 22:20:49.832000+00:00,-0.0244140625,2021-12-20 22:20:49.832000+00:00,0.0,2021-12-20 22:20:49.832000+00:00,0.69580078125,2021-12-20 22:20:49.832000+00:00,0.555419921875,2021-12-20 22:20:49.832000+00:00,0.0457763671875,2021-12-20 22:20:49.832000+00:00,0.7415771484375,2021-12-20 22:20:49.832000+00:00,0.3692626953125,2021-12-20 22:20:49.832000+00:00,-0.2777099609375,2021-12-20 22:20:49.832000+00:00,-0.140380859375,2021-12-20 22:20:49.832000+00:00,1.7547607421875,2021-12-20 22:20:49.832000+00:00,1.3458251953125,2021-12-20 22:20:49.832000+00:00,0.2777099609375,2021-12-20 22:20:49.832000+00:00,0.50048828125,2021-12-20 22:20:49.832000+00:00,2.1575927734375,2021-12-20 22:20:49.832000+00:00,0.164794921875,2021-12-20 22:20:49.832000+00:00,0.0152587890625,2021-12-20 22:20:49.832000+00:00,0.10986328125,2021-12-20 22:20:49.832000+00:00,0.3936767578125,2021-12-20 22:20:49.832000+00:00,0.6317138671875,2021-12-20 22:20:49.832000+00:00,-0.1953125,2021-12-20 22:20:49.832000+00:00,0.311279296875,2021-12-20 22:20:49.832000+00:00,1.983642578125,2021-12-20 22:20:49.832000+00:00,1.3031005859375,2021-12-20 22:20:49.832000+00:00,0.0,2021-12-20 22:20:49.832000+00:00,0.6072998046875,2021-12-20 22:20:49.832000+00:00,0.1678466796875,2021-12-20 22:20:49.832000+00:00,0.09765625,2021-12-20 22:20:49.832000+00:00,24.699106043955688,2021-12-20 22:20:49.832000+00:00,24.319027634972358,2021-12-20 22:20:49.832000+00:00,-33.01996994018555,2021-12-20 22:20:49.833000+00:00
